code,latitude,longitude,N,size,N_min,N_max
BAYAMPR,18.313,-66.177,0.0,2.0,0.032,0.065
BEAVRPA,40.646,-80.242,4.484,2.0,0.226,10.839
BEDCITX,32.842,-97.131,17.452,3.5,0.387,44.367
BEDFOOH,41.406,-81.498,0.0,2.0,0.065,84.233
BEDFOPA,40.017,-78.506,0.0,2.0,0.065,0.323
BEFAMPA,40.38,-76.016,19.774,3.5,19.774,87.433
BEHOSNY,40.74,-73.976,0.0,2.0,0.032,0.567
BEJUVPA,40.382,-76.017,0.0,2.0,0.032,0.161
BENTOWA,46.222,-119.219,0.0,2.0,3.0,15.742
BERGENJ,40.874,-74.039,431.129,6.0,83.033,462.258
BERKSPA,40.385,-76.02,0.0,2.0,0.032,32.806
BERNANM,35.09,-106.651,0.0,2.0,0.032,0.267
BESECPA,40.382,-76.017,0.0,2.0,0.032,7.032
BFGHITX,29.812,-95.352,0.0,2.0,0.069,0.069
BHCALCA,34.089,-118.074,0.0,2.0,0.032,3.645
BHFLDMI,42.33,-85.192,0.0,2.0,0.097,0.167
BHMHOLD,33.479,-86.79,0.161,2.0,0.032,2.1
BIGHOMT,45.35,-107.272,0.0,2.0,0.032,0.533
BIGHOWY,44.382,-108.039,0.0,2.0,0.033,0.033
BILHOLD,45.784,-108.51,0.032,2.0,0.032,0.484
BKLHOLD,35.374,-119.011,7.29,2.0,5.6,28.032
BLHHOLD,48.822,-122.559,0.161,2.0,0.032,0.839
BLOUNTN,35.755,-83.959,0.0,2.0,1.643,4.733
BOEHOLD,31.806,-106.371,1.0,2.0,1.0,1.0
BOIHOLD,43.594,-116.288,0.581,2.0,0.033,0.967
BONNEID,43.495,-112.041,0.0,2.0,0.032,0.871
BOONEKY,39.037,-84.728,122.839,6.0,33.3,200.581
BOPALM,41.127,-76.922,0.0,2.0,0.613,2.0
BOPBRO,40.66,-74.004,0.0,2.0,0.032,0.033
BOPBUT,36.14,-78.746,0.0,2.0,0.226,1.0
BOPCAA,41.567,-75.412,0.0,2.0,0.032,1.0
BOPCNV,36.159,-86.781,0.0,2.0,0.032,1.067
BOPCUM,39.597,-78.754,0.0,2.0,0.467,1.0
BOPDAL,33.201,-101.373,4.581,2.0,2.613,7.133
BOPFAI,39.385,-75.16,0.0,2.0,0.033,0.516
BOPGIL,38.917,-80.782,0.0,2.0,0.065,0.065
BOPGUA,38.795,-106.535,7.29,2.0,0.107,72.133
BOPHON,21.334,-157.928,22.452,3.5,17.1,70.871
BOPLEX,38.105,-84.56,0.0,2.0,0.032,0.033
BOPLOF,34.677,-120.498,1.194,2.0,0.033,3.267
BOPLOM,34.676,-120.506,0.0,2.0,0.032,0.29
BOPLOS,34.054,-118.24,0.0,2.0,0.032,0.036
BOPLTL,31.975,-106.605,0.0,2.0,58.167,102.355
BOPMAR,37.663,-88.984,0.0,2.0,0.933,1.0
BOPMCR,36.686,-84.388,0.0,2.0,0.032,1.0
BOPMEM,35.156,-89.867,0.0,2.0,0.107,1.033
BOPMIA,25.813,-80.219,0.0,2.0,0.033,0.033
BOPMIM,25.778,-80.193,0.0,2.0,0.032,0.065
BOPNEO,41.131,-80.632,0.0,2.0,7.677,7.677
BOPOAD,30.832,-92.637,0.032,2.0,0.032,773.067
BOPPHX,33.872,-112.156,0.0,2.0,0.032,86.774
BOPPOL,31.468,-92.438,0.0,2.0,0.032,0.032
BOPRAE,32.054,-82.877,0.0,2.0,0.032,0.179
BOPRBK,44.3,-74.084,0.0,2.0,0.033,0.033
BOPRCH,44.024,-92.436,0.0,2.0,0.871,2.0
BOPSDC,32.714,-117.166,0.0,2.0,0.032,3.065
BOPSET,47.422,-122.301,0.0,2.0,0.032,179.267
BOPSHE,45.084,-123.382,0.0,2.0,1.967,118.833
BOPSPG,37.177,-93.325,0.0,2.0,0.032,8.5
BOPTCN,32.091,-110.857,0.0,2.0,0.032,0.067
BOPTCP,32.085,-110.865,0.0,2.0,0.032,0.871
BOPTHA,39.408,-87.455,0.0,2.0,0.567,2.067
BOPTRV,28.445,-98.322,0.0,2.0,0.032,0.129
BOPVIM,34.565,-117.367,0.0,2.0,0.033,701.484
BOSHOLD,42.483,-71.209,0.129,2.0,0.032,4.323
BOSSRLA,32.839,-93.746,224.258,6.0,128.967,225.548
BOTTIND,48.828,-100.45,0.0,2.0,0.032,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.368,-71.052,0.0,2.0,0.032,1.806
BRADEFL,27.495,-82.573,0.0,2.0,0.032,1.0
BRANCMI,41.94,-85.0,0.0,2.0,0.034,0.034
BRCHOLD,40.272,-103.625,0.0,2.0,0.032,1.833
BREMEIA,42.726,-92.466,0.0,2.0,0.065,3.097
BRGMCFL,26.102,-80.141,0.0,2.0,0.032,2.333
BRINDMA,41.666,-70.996,181.0,6.0,51.333,242.548
BRKHOLD,40.383,-76.014,0.065,2.0,0.032,1.516
BROADMT,46.322,-111.515,0.0,2.0,0.065,0.533
BROCRFL,26.034,-80.42,0.0,2.0,0.032,0.067
BROJAFL,26.116,-80.142,0.0,2.0,0.032,0.065
BROKSTX,27.248,-98.127,0.065,2.0,0.065,451.903
BROMMNY,42.131,-75.914,0.0,2.0,0.033,0.548
BROWNSD,45.465,-98.486,0.0,2.0,0.065,0.258
BROWNWI,44.523,-87.931,0.0,2.0,0.548,0.548
BRWNSTX,25.908,-97.498,0.452,2.0,0.065,1.0
BSAHOLD,41.868,-87.866,12.516,3.5,0.032,30.607
BSCDRTX,32.224,-101.506,0.0,2.0,0.857,0.857
BSCHOLD,32.225,-101.514,0.0,2.0,1.929,19.903
BSCORTX,32.221,-101.508,0.0,2.0,0.065,0.643
BSFLTTX,32.225,-101.528,0.0,2.0,0.033,0.107
BSGDFTX,33.201,-101.373,0.0,2.0,0.536,0.536
BSNTRTX,32.263,-101.493,0.0,2.0,0.033,0.033
BSQUETX,31.93,-97.643,0.0,2.0,0.032,0.032
BTV,43.02,-78.202,604.323,9.0,301.75,612.161
BUFHOLD,42.888,-78.878,0.097,2.0,0.032,0.419
BURLEND,46.797,-100.727,0.0,2.0,0.4,1.138
BURNETX,30.741,-98.253,9.452,2.0,0.032,163.645
BUTLEKS,37.817,-96.862,5.0,2.0,0.226,19.129
BUTLEOH,39.388,-84.556,125.645,6.0,37.516,228.677
BWDGICA,34.063,-118.239,1.0,2.0,0.032,4.645
BWMARCA,32.659,-117.11,0.0,2.0,0.067,24.464
CACCJAM,37.892,-120.539,0.0,2.0,0.032,0.161
CACFBAK,35.278,-116.055,0.0,2.0,0.033,0.033
CACFDON,32.585,-116.934,0.0,2.0,0.032,0.129
CACFLEO,39.268,-121.665,0.0,2.0,0.032,0.032
CACFMES,35.38,-119.006,383.226,6.0,11.806,383.226
CACHEUT,41.737,-111.866,41.968,3.5,16.355,57.133
CACTYCA,35.152,-117.859,0.0,2.0,14.194,581.194
CADCCAL,33.164,-115.493,0.0,2.0,0.3,1.935
CADESVI,34.56,-117.437,0.0,2.0,0.032,0.032
CAIRONW,33.61,-114.901,0.0,2.0,0.032,0.032
CAJUVMN,44.788,-93.593,0.065,2.0,0.032,0.786
CALDWMO,39.642,-94.047,22.161,3.5,8.935,60.433
CALHOMI,42.317,-85.176,180.968,6.0,68.387,232.667
CAMBRPA,40.484,-78.701,43.323,3.5,0.129,121.581
CAMCOWY,44.277,-105.512,0.0,2.0,0.065,0.2
CAMEDAZ,33.027,-111.394,0.0,2.0,0.032,0.467
CAMENCE,35.325,-120.694,0.0,2.0,0.033,0.033
CAMENCW,35.325,-120.694,0.0,2.0,0.097,0.097
CAMERTX,25.908,-97.495,0.0,2.0,0.032,1.0
CARBOPA,40.878,-75.784,0.0,2.0,0.167,0.167
CARBOWY,41.796,-107.223,0.0,2.0,0.033,0.903
CARDFVA,38.112,-77.267,262.968,6.0,76.333,262.968
CARJAMN,44.787,-93.593,24.677,3.5,8.645,46.867
CARROMD,39.572,-76.987,0.0,2.0,0.167,17.3
CASCAMT,47.432,-111.507,2.355,2.0,0.065,5.484
CASPCAL,33.163,-115.485,0.0,2.0,0.036,1.097
CASPSAC,38.692,-121.157,0.0,2.0,0.033,0.033
CASSCND,46.87,-96.836,0.0,2.0,0.033,0.452
CASSCNE,41.012,-95.883,13.355,3.5,0.387,42.452
CASSJCA,32.75,-117.145,0.0,2.0,0.032,0.032
CATTANY,42.252,-78.8,0.0,2.0,0.065,1.194
CAWVALL,34.081,-117.529,0.0,2.0,0.032,0.067
CAYUGNY,42.98,-76.543,0.0,2.0,0.032,0.333
CBENDTX,27.737,-97.755,191.452,6.0,0.065,913.871
CBRRSNC,35.409,-80.578,0.129,2.0,0.032,3.433
CCADCAZ,33.044,-111.377,0.0,2.0,0.032,594.355
CCAFLAZ,33.043,-111.372,332.774,6.0,179.065,1050.129
CCAHUTX,30.565,-97.419,502.194,9.0,137.067,527.433
CCANOOH,41.132,-80.632,267.29,6.0,96.516,297.194
CCASDCA,32.576,-116.915,933.613,9.0,589.645,1083.742
CCHHSIL,41.873,-87.674,0.0,2.0,0.033,0.097
CEMEDFL,25.788,-80.216,0.0,2.0,0.032,0.581
CENTRWV,38.699,-80.662,0.0,2.0,0.129,0.129
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CGRMCAZ,32.872,-111.74,0.0,2.0,0.032,0.129
CHACONY,42.255,-79.504,3.613,2.0,0.032,14.433
CHAHOLD,18.34,-64.927,0.065,2.0,0.032,7.033
CHARLSC,32.845,-80.014,237.258,6.0,1.0,237.258
CHASEKS,38.368,-96.539,65.452,3.5,16.433,94.433
CHATHGA,32.067,-81.169,0.0,2.0,0.032,0.033
CHAVENM,33.352,-104.504,1.258,2.0,0.033,2.806
CHELAWA,47.422,-120.315,0.0,2.0,0.033,6.645
CHEMUNY,42.091,-76.801,0.0,2.0,0.033,0.033
CHENANY,42.531,-75.524,0.0,2.0,0.065,0.065
CHEROOK,35.914,-94.973,0.0,2.0,0.032,0.032
CHIHOLD,41.975,-87.89,23.29,3.5,0.032,29.167
CHIPPMI,46.497,-84.346,21.29,3.5,5.733,54.742
CHLHOLD,32.846,-80.02,0.323,2.0,0.032,0.367
CHRISMO,37.02,-93.205,16.419,3.5,5.286,31.7
CHRLTFL,26.915,-82.007,0.0,2.0,0.032,0.097
CHYHOLD,41.137,-104.82,0.29,2.0,0.032,1.032
CIBOCNM,35.18,-107.907,431.774,6.0,25.355,692.9
CIBOLNM,35.18,-107.907,0.0,2.0,0.613,1.194
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.258,2.0,0.129,4.935
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLAYCIN,39.524,-87.119,47.548,3.5,3.71,67.2
CLEHOLD,41.505,-81.692,0.065,2.0,0.032,1.179
CLICONY,44.721,-73.467,6.323,2.0,1.2,30.387
CLINTPA,41.151,-77.35,58.677,3.5,7.871,178.645
CLMHOLD,39.962,-83.002,0.032,2.0,0.032,0.323
CLTHOLD,35.223,-80.837,5.677,2.0,0.032,8.129
CMEDHPR,18.392,-66.075,0.0,2.0,0.194,0.4
CMPJVNY,42.913,-78.868,0.0,2.0,0.032,0.7
CNGHOLD,35.106,-85.299,0.0,2.0,0.233,0.233
CNTGRIL,42.276,-88.401,0.0,2.0,0.267,0.267
COAHOLD,34.009,-81.04,0.774,2.0,0.032,2.2
COBBJGA,33.908,-84.577,4.194,2.0,0.069,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.187,-111.64,0.0,2.0,0.032,1.367
COLCASC,34.08,-80.977,25.258,3.5,0.032,39.433
COLLIFL,26.128,-81.765,14.452,3.5,2.767,29.75
COLOMNY,42.249,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.848,-122.819,0.0,2.0,0.032,43.677
COLUMPA,40.998,-76.45,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.742,2.0,0.033,4.581
CONCOCA,38.018,-122.133,0.0,2.0,0.032,13.5
CONCOLA,31.597,-91.558,0.0,2.0,0.032,0.032
CONEJCO,37.167,-106.0,0.0,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.995,-122.354,0.0,2.0,48.387,258.935
COOSCOR,43.177,-124.186,0.0,2.0,0.033,0.548
COSTACA,33.652,-117.912,0.0,2.0,0.032,4.607
COWJVWA,46.141,-122.92,3.0,2.0,0.067,5.179
CRGHOLD,40.514,-107.545,0.548,2.0,0.032,2.483
CRIHOLD,41.975,-91.669,0.032,2.0,0.032,1.107
CROWGMN,46.357,-94.205,0.0,2.0,0.355,1.71
CRTOSCA,33.884,-118.103,0.0,2.0,0.071,0.071
CRYCCTX,28.747,-99.844,0.0,2.0,9.0,382.867
CSCNWWA,47.25,-122.422,1231.839,12.0,699.387,1499.968
CSPHOLD,42.852,-106.324,0.71,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULBETX,31.043,-104.831,0.0,2.0,0.032,0.032
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.065
CUMBEME,43.651,-70.282,0.387,2.0,0.065,50.0
CURRYNM,34.406,-103.206,0.0,2.0,0.032,0.033
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
CVREGVA,38.227,-78.117,3.484,2.0,0.033,3.484
DAKOTNE,42.416,-96.42,4.516,2.0,0.286,8.0
DALCOTX,32.777,-96.816,14.806,3.5,0.032,17.419
DALHOLD,32.824,-96.872,23.935,3.5,5.323,42.839
DAUPHPA,40.253,-76.836,0.0,2.0,0.065,0.065
DAVIDTN,36.157,-86.772,13.452,3.5,2.806,62.29
DAWSOMT,47.105,-104.716,0.0,2.0,0.065,0.323
DCDOCDC,38.918,-77.032,0.0,2.0,0.032,0.133
DEAPDMI,42.314,-83.2,0.806,2.0,0.806,16.226
DECCSMY,39.333,-75.599,0.0,2.0,0.065,0.194
DEKALAL,34.418,-85.773,68.677,3.5,7.903,79.067
DEKALGA,33.776,-84.244,0.0,2.0,0.032,0.742
DELAWPA,39.902,-75.515,7.258,2.0,0.774,7.258
DELTACO,38.74,-108.072,0.0,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,3.645,2.0,1.839,30.774
DENICDF,39.761,-104.849,905.097,9.0,310.0,905.097
DENIICO,39.76,-104.849,0.258,2.0,0.258,0.258
DENVECO,39.768,-104.864,0.0,2.0,0.032,4.935
DEPCOGU,13.45,144.803,0.0,2.0,0.194,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,1.0
DETHOLD,42.343,-83.01,0.129,2.0,0.032,2.033
DHDFNJ,40.718,-74.128,0.0,2.0,0.032,424.839
DLAMOCA,33.81,-118.343,0.0,2.0,0.032,0.032
DLRHOLD,29.393,-100.899,0.065,2.0,0.032,11.032
DNHMCCO,39.728,-104.991,0.161,2.0,0.032,0.581
DOCORNE,41.253,-95.938,35.226,3.5,26.533,154.767
DODGEWI,43.407,-88.706,108.065,6.0,108.065,277.742
DONAANM,32.303,-106.806,0.0,2.0,0.214,7.032
DORCHMD,38.548,-76.059,0.0,2.0,2.667,36.387
DOUGLCO,39.367,-104.863,0.0,2.0,0.032,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.033,0.323
DOUGLWI,46.721,-92.098,0.0,2.0,0.067,1.29
DRURYCO,39.775,-104.846,0.065,2.0,0.032,2.0
DSMCNTX,31.757,-106.35,0.0,2.0,0.065,1.194
DSMHOLD,41.586,-93.624,1.161,2.0,0.032,1.6
DSRTVCA,34.472,-117.298,0.0,2.0,0.032,1.903
DUPAGIL,41.869,-88.141,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.452,2.0,0.032,0.452
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,0.0,2.0,0.8,12.032
DVDHOLD,39.154,-75.488,0.742,2.0,0.194,3.032
EAGLECO,39.663,-106.818,0.0,2.0,0.032,6.167
EAZ,32.818,-111.52,1436.677,12.0,1160.179,1554.067
ECC,32.803,-115.569,0.0,2.0,192.633,562.733
ECMCBNY,42.927,-78.832,0.0,2.0,0.2,0.29
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.645
ECTORTX,31.821,-102.36,0.0,2.0,0.032,0.935
EDCHOLD,31.217,-99.834,0.0,2.0,0.516,6.29
EDDCONM,32.422,-104.227,0.0,2.0,0.032,0.29
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EDNBGTX,26.286,-98.164,0.0,2.0,0.032,0.467
EHDLGTX,26.296,-97.918,101.484,6.0,1.806,661.839
EIRHONY,42.884,-78.879,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.0,2.0,0.033,5.067
ELKHAIN,41.625,-85.983,0.0,2.0,0.032,0.032
ELMORID,43.137,-115.673,10.161,3.5,0.967,21.742
ELPASCO,38.788,-104.779,0.0,2.0,0.133,182.933
ELPCOTX,31.809,-106.255,0.0,2.0,0.033,0.033
ELVDFTX,26.47,-97.762,646.71,9.0,0.806,646.71
ELZICDF,40.666,-74.19,290.581,6.0,139.032,312.4
EMBCRNC,35.833,-78.771,0.0,2.0,0.194,0.194
EMBSYCO,39.778,-104.865,0.0,2.0,0.065,0.1
EMESACA,32.591,-116.918,0.0,2.0,0.032,0.633
EPBHSTX,31.781,-106.476,0.484,2.0,0.452,1.129
EPC,31.794,-106.369,993.806,9.0,505.613,993.806
EPCJUVI,31.794,-106.369,0.419,2.0,0.032,24.9
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,1.387,2.0,0.032,14.032
ESSEXMA,42.597,-70.986,0.0,2.0,0.214,32.467
ESSEXNJ,40.721,-74.127,802.226,9.0,219.484,813.867
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,4.367
ETOWAAL,34.017,-86.012,273.161,6.0,221.226,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,0.032,1.333
EUGHOLD,44.052,-123.089,0.839,2.0,0.032,2.0
EULESTX,32.829,-97.102,17.226,3.5,5.806,54.0
FAICOVA,38.844,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FAULKSD,45.034,-99.127,0.0,2.0,0.065,0.065
FAYETKY,38.066,-84.545,3.29,2.0,0.071,5.581
FAYHOLD,35.998,-94.09,0.0,2.0,0.032,2.533
FCLT8CA,32.59,-116.92,258.387,6.0,0.033,258.387
FCOHOLD,40.082,-104.985,0.0,2.0,0.129,0.129
FERRYWA,48.65,-118.734,0.0,2.0,0.032,0.133
FIPCAGA,30.871,-81.981,279.065,6.0,0.935,279.065
FIPCMGA,30.876,-81.978,2.645,2.0,0.567,2.645
FLATHMT,48.189,-114.311,0.0,2.0,0.065,0.387
FLBAKCI,30.214,-82.374,0.0,2.0,0.161,0.7
FLDADCI,25.415,-80.5,0.0,2.0,0.032,0.161
FLHOSFL,26.12,-80.127,0.323,2.0,0.161,1.387
FLO,33.064,-111.382,433.065,6.0,335.387,507.0
FLSPSTA,30.058,-82.183,0.0,2.0,0.036,0.036
FMYHOLD,26.548,-81.811,1.613,2.0,0.033,3.967
FORSYNC,36.097,-80.242,12.258,3.5,0.032,12.258
FRACOVT,44.811,-73.081,0.0,2.0,0.065,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FRDHOLD,40.082,-104.985,0.677,2.0,0.161,1.933
FRECOCA,36.738,-119.79,0.0,2.0,0.065,0.065
FREDEMD,39.366,-77.413,42.677,3.5,22.467,60.733
FREEBMN,43.646,-93.368,73.71,3.5,0.774,103.4
FREHOLD,36.733,-119.786,2.677,2.0,1.065,17.806
FREMOCO,38.446,-105.182,0.0,2.0,0.233,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FRFLDWY,41.125,-104.835,0.0,2.0,0.133,0.133
FRMVLVA,37.324,-78.437,717.226,9.0,33.677,771.643
FSAHOLD,35.335,-94.389,0.0,2.0,0.032,0.161
FSF,33.064,-111.379,314.0,6.0,154.097,472.3
FXADCVA,38.844,-77.311,0.0,2.0,0.258,3.367
GADRYJM,30.874,-81.98,0.0,2.0,0.032,0.032
GALLAMT,45.673,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,10.194,3.5,0.065,22.903
GASTNNC,35.268,-81.184,0.516,2.0,0.032,5.433
GCLECOK,35.053,-97.936,0.0,2.0,0.667,34.0
GEAUGOH,41.505,-81.192,43.581,3.5,6.226,94.1
GENESNY,43.008,-78.225,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.058,7.097,2.0,1.806,50.806
GFJUVND,47.936,-97.058,0.065,2.0,0.032,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.387,2.0,0.032,2.613
GLADEFL,26.839,-81.124,414.419,6.0,46.0,479.258
GLEPDCA,34.147,-118.249,0.097,2.0,0.033,31.964
GLOUCNJ,39.84,-75.15,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GPCHOLD,35.447,-98.368,0.0,2.0,0.032,0.333
GRANTOR,44.39,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,1.452,2.0,0.065,14.867
GREENMA,42.596,-72.613,34.968,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.032,0.133
GRFHOLD,47.924,-97.035,0.129,2.0,0.032,0.71
GRIHOLD,40.924,-98.343,0.0,2.0,0.032,1.355
GRMHOLD,42.973,-85.671,1.226,2.0,0.032,1.226
GRRHOLD,34.939,-82.247,1.581,2.0,0.033,1.581
GRYDCKY,37.489,-86.271,0.0,2.0,0.806,17.0
GSCHOLD,39.558,-107.358,0.484,2.0,0.036,3.2
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,13.032,3.5,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,1.806,2.0,0.033,8.806
HALLJGA,34.239,-83.813,0.0,2.0,0.065,16.194
HAMPDMA,42.205,-72.51,0.0,2.0,0.032,0.3
HARDEFL,27.543,-81.802,0.0,2.0,0.032,0.032
HARDJIA,42.36,-93.097,57.548,3.5,10.613,83.7
HARFOCT,41.794,-72.662,0.0,2.0,0.032,0.036
HARHOLD,41.761,-72.684,0.065,2.0,0.032,5.774
HARRIGA,32.758,-84.875,0.0,2.0,0.032,0.032
HASHENE,40.928,-98.327,80.484,3.5,1.29,104.033
HASKLTX,33.177,-99.721,252.581,6.0,0.7,625.3
HBGHOLD,38.427,-78.85,0.065,2.0,0.032,2.7
HCPSYTX,29.712,-95.374,0.226,2.0,0.032,1.933
HDLGOTX,26.1,-98.26,0.0,2.0,0.032,0.419
HELHOLD,46.594,-111.972,0.129,2.0,0.032,0.733
