code,latitude,longitude,N,size,N_min,N_max
BOPCUM,39.597,-78.754,1.0,2.0,1.0,1.0
BOPGUA,38.795,-106.535,36.194,3.5,32.133,72.133
BOPHON,21.334,-157.928,57.484,3.5,48.355,70.871
BOPLOS,34.054,-118.24,0.032,2.0,0.032,0.032
BOPMAR,37.663,-88.984,1.0,2.0,1.0,1.0
BOPMEM,35.156,-89.867,1.0,2.0,1.0,1.0
BOPMIM,25.778,-80.193,0.0,2.0,0.065,0.065
BOPOAD,30.832,-92.637,577.645,9.0,466.194,744.821
BOPRAE,32.054,-82.877,0.0,2.0,0.032,0.033
BOPRCH,44.024,-92.436,1.0,2.0,1.0,2.0
BOPSPG,37.177,-93.325,6.871,2.0,5.29,6.967
BOPTHA,39.408,-87.455,2.0,2.0,2.0,2.065
BOTTIND,48.828,-100.45,0.194,2.0,0.071,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.368,-71.052,0.0,2.0,0.258,1.806
BRADEFL,27.495,-82.573,1.0,2.0,1.0,1.0
BRINDMA,41.666,-70.996,224.742,6.0,128.258,224.742
BROADMT,46.322,-111.515,0.0,2.0,0.097,0.107
BROCRFL,26.034,-80.42,0.0,2.0,0.067,0.067
BROKSTX,27.248,-98.127,0.0,2.0,0.179,0.179
BROMMNY,42.131,-75.914,0.065,2.0,0.033,0.548
BTV,43.02,-78.202,495.613,6.0,477.806,512.533
BUTLEKS,37.817,-96.862,9.968,2.0,0.226,9.968
BUTLEOH,39.388,-84.556,145.677,6.0,145.677,228.677
BWDGICA,34.063,-118.239,3.097,2.0,1.355,4.645
CAJUVMN,44.788,-93.593,0.0,2.0,0.065,0.194
CALDWMO,39.642,-94.047,30.194,3.5,30.194,60.433
CALHOMI,42.317,-85.176,210.097,6.0,164.452,218.8
CAMBRPA,40.484,-78.701,44.194,3.5,44.194,121.581
CAMCOWY,44.277,-105.512,0.097,2.0,0.065,0.2
CARBOWY,41.796,-107.223,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,31.516,3.5,25.033,45.387
CARROMD,39.572,-76.987,7.71,2.0,0.167,8.679
CASCAMT,47.432,-111.507,1.355,2.0,0.226,2.645
CASPCAL,33.163,-115.485,0.0,2.0,0.036,1.097
CASSCNE,41.012,-95.883,27.0,3.5,14.393,30.967
CATTANY,42.252,-78.8,0.0,2.0,0.065,0.4
CAYUGNY,42.98,-76.543,0.065,2.0,0.033,0.29
CCADCAZ,33.044,-111.377,74.774,3.5,62.767,99.367
CCAFLAZ,33.043,-111.372,219.387,6.0,186.767,219.387
CCAHUTX,30.565,-97.419,190.935,6.0,190.935,429.29
CCASDCA,32.576,-116.915,691.742,9.0,672.355,691.742
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CHACONY,42.255,-79.504,3.839,2.0,1.968,10.633
CHARLSC,32.845,-80.014,30.0,3.5,1.0,37.548
CHASEKS,38.368,-96.539,31.032,3.5,31.032,50.387
CHELAWA,47.422,-120.315,1.968,2.0,1.968,5.567
CHIPPMI,46.497,-84.346,38.419,3.5,21.129,38.419
CHRISMO,37.02,-93.205,13.419,3.5,13.419,31.7
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,0.968,2.0,0.774,2.419
CLARIPA,41.238,-79.423,0.129,2.0,0.129,0.129
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLICONY,44.721,-73.467,3.452,2.0,3.452,25.806
CLINTPA,41.151,-77.35,92.871,3.5,66.0,178.645
CMPJVNY,42.913,-78.868,0.065,2.0,0.065,0.452
COBBJGA,33.908,-84.577,23.484,3.5,23.484,29.581
COCONAZ,35.187,-111.64,0.548,2.0,0.065,0.903
COLCASC,34.08,-80.977,35.968,3.5,26.548,35.968
COLLIFL,26.128,-81.765,22.871,3.5,14.355,29.75
COLOMNY,42.249,-73.756,0.0,2.0,0.071,0.071
COLUMOR,45.848,-122.819,9.032,2.0,9.032,24.581
COLUMPA,40.998,-76.45,0.161,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.0,2.0,0.071,1.097
CONEJCO,37.167,-106.0,1.355,2.0,1.355,3.0
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
COSTACA,33.652,-117.912,3.742,2.0,1.767,4.607
COWJVWA,46.141,-122.92,1.323,2.0,0.129,2.839
CSCNWWA,47.25,-122.422,966.677,9.0,909.129,1018.484
CSYJVNY,43.097,-79.054,0.065,2.0,0.065,0.179
CTLAFSL,41.761,-72.683,2.903,2.0,1.033,4.742
CTYORCI,41.323,-72.237,10.129,3.5,0.2,14.867
CUMBEME,43.651,-70.282,48.968,3.5,24.633,48.968
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
DALHOLD,32.824,-96.872,25.032,3.5,5.323,25.032
DAVIDTN,36.157,-86.772,29.839,3.5,27.429,62.29
DAWSOMT,47.105,-104.716,0.323,2.0,0.323,0.323
DEAPDMI,42.314,-83.2,11.968,3.5,8.357,11.968
DEKALAL,34.418,-85.773,48.452,3.5,7.903,48.452
DELTACO,38.74,-108.072,0.0,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,28.774,3.5,21.968,30.774
DENICDF,39.761,-104.849,393.903,6.0,388.71,402.258
DENVECO,39.768,-104.864,2.613,2.0,1.677,4.935
DEPCOGU,13.45,144.803,27.323,3.5,25.071,42.226
DEPYOGU,13.466,144.801,0.903,2.0,0.032,1.0
DETHOLD,42.343,-83.01,0.097,2.0,0.036,0.2
DOCORNE,41.253,-95.938,103.129,6.0,98.286,154.581
DODGEWI,43.407,-88.706,134.0,6.0,127.967,182.194
DORCHMD,38.548,-76.059,24.0,3.5,24.0,36.387
DOUGLCO,39.367,-104.863,1.065,2.0,0.613,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.067,0.194
DRURYCO,39.775,-104.846,0.032,2.0,0.032,0.321
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,5.548,2.0,3.367,12.032
DVDHOLD,39.154,-75.488,2.677,2.0,1.032,2.677
EAZ,32.818,-111.52,1543.677,15.0,1484.387,1550.419
ECC,32.803,-115.569,511.71,9.0,460.613,511.71
ECOLOWA,47.479,-122.284,0.0,2.0,0.067,0.516
ECTORTX,31.821,-102.36,0.194,2.0,0.194,0.935
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.032
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,1.194,2.0,0.548,5.067
ELPASCO,38.788,-104.779,173.806,6.0,89.194,182.933
ELZICDF,40.666,-74.19,209.516,6.0,209.516,278.733
EPC,31.794,-106.369,829.903,9.0,770.333,829.903
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,10.419,3.5,10.419,13.774
ESSEXMA,42.597,-70.986,30.484,3.5,0.8,30.484
ESSEXNJ,40.721,-74.127,274.903,6.0,219.484,274.903
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,0.067
ETOWAAL,34.017,-86.012,353.323,6.0,326.133,373.7
EULESTX,32.829,-97.102,14.0,3.5,10.067,41.355
FAICOVA,38.844,-77.309,0.0,2.0,0.067,0.067
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FLATHMT,48.189,-114.311,0.0,2.0,0.129,0.133
FLO,33.064,-111.382,468.0,6.0,335.387,468.0
FORSYNC,36.097,-80.242,0.0,2.0,0.433,1.484
FRACOVT,44.811,-73.081,20.935,3.5,12.581,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FREDEMD,39.366,-77.413,26.935,3.5,24.484,37.548
FREEBMN,43.646,-93.368,1.0,2.0,0.774,1.0
FREHOLD,36.733,-119.786,8.484,2.0,5.968,11.867
FREMOCO,38.446,-105.182,2.0,2.0,1.258,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FSF,33.064,-111.379,327.71,6.0,218.032,338.6
GALLAMT,45.673,-111.06,0.258,2.0,0.067,0.258
GARVIOK,34.74,-97.222,18.935,3.5,14.065,22.903
GASTNNC,35.268,-81.184,3.968,2.0,2.133,3.968
GENESNY,43.008,-78.225,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.058,22.581,3.5,22.581,50.806
GFJUVND,47.936,-97.058,0.0,2.0,0.033,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GLADEFL,26.839,-81.124,451.258,6.0,398.0,479.258
GLEPDCA,34.147,-118.249,10.355,3.5,5.097,31.964
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.39,-118.95,0.0,2.0,0.071,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,0.516,2.0,0.516,6.903
GREENMA,42.596,-72.613,88.484,3.5,55.5,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,0.355,2.0,0.355,0.355
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,7.871,2.0,4.467,8.806
HALLJGA,34.239,-83.813,16.194,3.5,5.387,16.194
HARDJIA,42.36,-93.097,81.194,3.5,65.355,83.7
HARHOLD,41.761,-72.684,0.194,2.0,0.097,0.5
HASHENE,40.928,-98.327,73.29,3.5,23.581,75.6
HASKLTX,33.177,-99.721,519.355,9.0,519.355,625.3
HELHOLD,46.594,-111.972,0.194,2.0,0.194,0.387
HENDENC,35.316,-82.456,18.161,3.5,6.129,26.548
HERNAFL,28.484,-82.451,231.161,6.0,202.452,241.355
HICOJFL,27.959,-82.372,0.0,2.0,0.645,0.929
HILLCMT,48.552,-109.707,0.323,2.0,0.129,1.857
HMCHOTX,26.157,-97.675,1.548,2.0,0.742,1.548
HOUHOLD,29.95,-95.313,41.871,3.5,41.533,50.71
HOUICDF,29.95,-95.312,932.871,9.0,875.571,963.968
HOWARMD,39.169,-76.782,38.419,3.5,34.355,40.9
HRREGVA,36.808,-76.364,414.097,6.0,278.2,426.194
HSF,26.181,-97.685,147.452,6.0,103.367,147.452
HUDSONJ,40.727,-74.106,294.774,6.0,267.258,339.6
JACKSOR,42.322,-122.878,0.871,2.0,0.548,1.567
JAXHOLD,30.257,-81.59,7.0,2.0,3.2,7.097
JEFFECO,39.731,-105.202,2.871,2.0,2.0,3.8
JEFFEID,43.679,-111.911,5.226,2.0,0.161,5.226
JEFFEIL,38.314,-88.903,43.387,3.5,16.133,43.387
JEFFEKS,39.207,-95.312,0.0,2.0,3.2,3.2
JEFFEMT,46.235,-112.122,2.645,2.0,0.75,2.935
JEFFENY,43.973,-75.928,0.129,2.0,0.065,0.133
JEFFETX,30.079,-94.093,5.613,2.0,3.1,7.75
JENADLA,31.709,-92.151,870.194,9.0,870.194,1083.321
JENNIMO,38.711,-90.267,0.452,2.0,0.1,0.6
JMHOSFL,25.792,-80.213,1.419,2.0,1.065,2.267
JOHNSTX,32.375,-97.39,98.258,3.5,72.321,113.533
JOSEPOR,42.433,-123.304,9.742,2.0,6.742,10.867
KARNETX,28.884,-97.912,352.161,6.0,280.533,440.933
KENOSWI,42.594,-87.912,111.677,6.0,111.677,189.214
KERCOCA,35.51,-119.111,119.129,6.0,104.484,134.033
KITTIWA,46.997,-120.549,0.0,2.0,0.129,0.167
KLAMCOR,42.223,-121.75,1.097,2.0,0.643,2.0
KODIAAK,57.805,-152.373,0.0,2.0,0.032,0.161
KOOTEID,47.721,-116.786,0.097,2.0,0.097,0.097
KRHUBFL,25.795,-80.279,0.29,2.0,0.097,0.367
KRO,25.754,-80.489,634.774,9.0,628.3,732.613
LACKAPA,41.423,-75.648,69.968,3.5,69.968,151.806
LAKCOMT,47.692,-114.161,0.0,2.0,0.194,0.194
LANCACA,34.702,-118.235,1355.871,12.0,880.161,1356.833
LANECOR,44.052,-123.09,0.0,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LARCOWY,41.135,-104.82,0.323,2.0,0.097,1.032
LARIMCO,40.564,-105.033,0.548,2.0,0.516,0.9
LAWREPA,41.0,-80.337,0.0,2.0,0.129,0.194
LAWRESD,44.374,-103.73,0.323,2.0,0.323,0.323
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.161
LIMESTX,31.525,-96.511,0.258,2.0,0.033,17.387
LINCOMO,38.972,-90.963,6.839,2.0,6.839,6.839
LKLNDLA,31.309,-92.409,0.71,2.0,0.71,1.0
LONPDAR,34.784,-91.902,1.806,2.0,0.867,4.903
LOSCJCA,34.059,-118.231,1.065,2.0,1.0,1.323
LOSHOLD,34.054,-118.24,134.0,6.0,131.067,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.033
LRDICDF,27.529,-99.448,328.71,6.0,266.714,367.419
LRKNHFL,25.706,-80.291,0.484,2.0,0.097,0.867
LSFHOLD,26.076,-97.512,1.0,2.0,1.0,1.0
LSHOSMA,42.3,-71.102,0.387,2.0,0.032,0.4
LUBBOTX,33.585,-101.844,2.71,2.0,2.548,5.258
LVGHOLD,36.076,-115.102,1.903,2.0,1.484,2.964
MABSHOS,41.947,-70.952,0.71,2.0,0.036,1.0
MACCOMI,42.617,-82.889,1.581,2.0,0.032,10.929
MADISID,43.823,-111.792,0.194,2.0,0.167,2.258
MADISNY,43.081,-75.703,0.258,2.0,0.067,11.323
MAHONOH,41.104,-80.655,17.968,3.5,17.968,46.194
MAPLEOH,41.415,-81.565,11.129,3.5,11.129,22.29
MARIOIN,39.766,-86.153,11.645,3.5,7.233,12.839
MARTIFL,27.17,-80.243,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.452,2.0,0.032,1.0
MAVERTX,28.797,-100.215,0.0,2.0,0.033,0.033
MCCDCTX,31.558,-97.134,0.387,2.0,0.032,0.387
MCCLETX,31.557,-97.134,0.0,2.0,0.067,0.067
MCFAJAZ,33.446,-112.078,0.129,2.0,0.129,2.613
MCHENIL,42.341,-88.44,260.161,6.0,260.161,366.903
MCMEDAZ,33.447,-112.06,0.0,2.0,0.065,0.467
MEADESD,44.414,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.263,-80.854,112.516,6.0,92.226,137.267
MEDHOLD,42.326,-122.877,1.258,2.0,0.143,1.258
MESJACO,39.069,-108.574,0.516,2.0,0.516,6.581
METROFL,25.715,-80.336,0.032,2.0,0.032,0.032
MIAHOLD,25.92,-80.155,6.355,2.0,3.516,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,148.806,6.0,135.935,171.677
MILLRAR,33.401,-94.022,11.226,3.5,11.226,24.806
MINERMT,47.193,-114.89,0.0,2.0,0.267,0.267
MINICID,42.535,-113.791,0.0,2.0,0.097,0.645
MINNESD,43.553,-96.73,9.645,2.0,5.533,19.839
MISCOMO,36.924,-89.352,39.839,3.5,37.429,54.29
MISSOMT,46.883,-114.027,0.355,2.0,0.067,0.516
MNCOAKC,45.025,-92.802,0.0,2.0,0.161,0.161
MOFFECO,40.512,-107.567,17.194,3.5,5.774,17.194
MOHAVAZ,35.193,-114.052,0.0,2.0,0.065,0.065
MONCJAL,32.352,-86.287,1.677,2.0,0.129,2.733
MONMONJ,40.268,-74.287,157.065,6.0,134.065,177.194
MONROFL,24.577,-81.751,21.71,3.5,21.71,47.167
MONROMI,41.896,-83.393,74.484,3.5,66.29,83.857
MONRONY,43.152,-77.614,0.0,2.0,0.033,1.548
MONTGMO,38.98,-91.505,24.452,3.5,24.452,53.71
MONTGNY,42.953,-74.376,0.065,2.0,0.065,0.065
MONTGPA,40.159,-75.423,0.452,2.0,0.129,0.643
MONTGTX,30.336,-95.453,377.968,6.0,230.129,377.968
MORGACO,40.252,-103.789,0.032,2.0,0.032,0.581
MORGNMO,38.432,-92.84,30.226,3.5,30.226,55.935
MOUNTND,48.321,-102.391,0.0,2.0,0.065,0.533
MTPPDCA,34.059,-118.126,15.71,3.5,11.0,22.643
MUSSEMT,46.45,-108.542,0.0,2.0,0.194,0.258
NASSAFL,30.611,-81.631,2.871,2.0,1.129,15.419
NATROWY,42.863,-106.346,1.581,2.0,1.323,4.29
NAVSOAZ,34.87,-110.156,1.452,2.0,0.143,2.433
NGDCTGA,34.295,-83.825,1.0,2.0,0.839,1.0
NHSPCON,43.232,-71.56,0.0,2.0,0.097,0.267
NIAGANY,43.18,-78.737,0.097,2.0,0.071,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.648,-95.59,1.484,2.0,0.133,2.167
NOJUVOR,45.613,-121.201,9.613,2.0,4.29,9.613
NOLVGNV,36.202,-115.119,148.226,6.0,129.7,154.71
NORCOOR,45.613,-121.201,2.323,2.0,2.323,18.29
NORFOMA,42.26,-71.209,40.194,3.5,40.194,59.129
NWREGVA,39.199,-78.144,0.0,2.0,21.129,21.129
NYBUFFC,42.932,-78.543,0.065,2.0,0.065,0.065
NYCHOLD,40.634,-73.931,17.613,3.5,14.071,22.871
OAK,30.832,-92.637,1.0,2.0,1.0,1.0
OAKHOLD,30.831,-92.65,0.032,2.0,0.032,0.179
OKANOWA,48.365,-119.582,0.0,2.0,0.032,1.167
OMAHOLD,41.282,-95.899,0.065,2.0,0.033,1.548
ONECONY,43.156,-75.377,0.0,2.0,0.067,1.097
ONONDNY,43.046,-76.146,7.742,2.0,3.097,12.133
ONTARNY,42.881,-77.213,3.387,2.0,2.581,5.839
ORANGFL,28.506,-81.414,2.065,2.0,1.433,6.129
ORANGNY,41.405,-74.359,90.935,3.5,89.774,108.419
ORLEANY,43.246,-78.193,0.0,2.0,0.033,0.065
ORLHOLD,28.428,-81.333,1.0,2.0,1.0,1.0
ORPARLA,29.959,-90.094,56.645,3.5,48.29,92.452
OTERONM,32.901,-105.96,0.0,2.0,0.032,0.567
OTROPNM,32.079,-106.278,0.0,2.0,0.032,0.065
OTRPCNM,32.08,-106.282,964.645,9.0,811.9,964.645
PALMBFL,26.67,-80.093,8.645,2.0,8.645,27.143
PAMREVA,37.76,-77.354,76.065,3.5,22.667,76.065
PARKCMT,45.663,-110.556,0.0,2.0,0.065,0.071
PARKCWY,44.526,-109.066,0.0,2.0,0.032,0.032
PARKJCO,39.224,-105.989,97.968,3.5,73.419,166.258
PASADCA,34.149,-118.145,30.323,3.5,22.1,42.484
PEMBIND,48.791,-97.626,0.355,2.0,0.033,0.355
PENDOWA,48.178,-117.059,0.0,2.0,0.129,0.233
PENNISD,44.079,-103.222,0.71,2.0,0.2,2.967
PENOBME,44.802,-68.773,0.194,2.0,0.065,0.677
PERRYAL,32.45,-87.492,186.581,6.0,156.5,386.548
PHELPNE,40.44,-99.371,22.161,3.5,20.0,38.133
PHIHOLD,39.96,-75.166,4.742,2.0,4.742,9.0
PHOHOLD,33.471,-112.073,80.0,3.5,77.581,92.5
PIC,26.155,-97.338,564.645,9.0,325.419,743.645
PIKCOPA,41.389,-75.071,164.871,6.0,129.7,183.107
PINALAZ,33.041,-111.376,597.032,9.0,518.548,597.032
PINELFL,27.903,-82.705,1.774,2.0,1.2,6.321
PISCAME,45.183,-69.224,0.968,2.0,0.2,0.968
PLATTMO,39.371,-94.78,0.452,2.0,0.452,8.133
PLATTWY,42.056,-104.952,1.032,2.0,0.452,1.774
PLYMOMA,41.931,-70.651,60.419,3.5,60.419,323.452
PMHOSFL,25.886,-80.326,0.839,2.0,0.29,1.786
PMREGVA,37.324,-78.429,0.0,2.0,9.29,312.645
POLKCTX,30.698,-95.006,958.355,9.0,779.107,958.355
POLKJIA,41.654,-93.588,67.484,3.5,20.643,67.484
POMONCA,34.054,-117.754,0.71,2.0,0.7,11.321
PONDEMT,48.169,-111.948,0.516,2.0,0.258,0.516
POOHOLD,45.515,-122.676,9.129,2.0,4.806,11.5
POTTAIA,41.284,-95.865,41.29,3.5,41.29,53.71
PROWECO,38.086,-102.618,0.0,2.0,0.067,0.2
PUEBLCO,38.275,-104.611,1.129,2.0,0.226,1.129
PWILLVA,38.752,-77.48,0.032,2.0,0.032,0.065
RAADCMN,44.956,-93.086,77.032,3.5,66.567,84.0
RAPPSVA,38.405,-77.419,106.613,6.0,14.643,108.867
REDETTX,31.399,-103.511,0.0,2.0,0.065,0.065
REHOSIL,41.865,-87.828,0.0,2.0,0.233,1.71
REJAITX,31.391,-103.533,0.161,2.0,0.1,6.613
RICECKS,38.348,-98.206,10.774,3.5,10.774,22.258
RNDLLTX,35.117,-101.868,35.355,3.5,33.548,98.484
ROCKIIL,41.509,-90.581,2.387,2.0,0.067,4.75
ROCKINH,43.014,-71.051,0.129,2.0,0.097,0.433
ROCKIVA,38.449,-78.871,0.032,2.0,0.032,0.3
RONKEVA,37.271,-79.947,0.0,2.0,0.065,0.2
ROSEAMN,48.841,-95.766,0.0,2.0,0.133,0.286
ROSEBMT,46.266,-106.674,0.0,2.0,0.1,0.129
RRFINWA,47.451,-122.295,1.0,2.0,0.5,1.0
RSREGVA,37.307,-77.341,0.0,2.0,17.964,106.774
SAAHOLD,33.748,-117.875,43.839,3.5,35.333,45.71
SACHOLD,38.578,-121.5,16.387,3.5,15.194,18.516
SACITCA,33.75,-117.88,21.194,3.5,15.786,67.968
SACRACA,38.583,-121.498,8.516,2.0,8.516,43.645
SAJHOLD,18.408,-66.107,5.774,2.0,5.774,18.267
SANANCA,33.75,-117.88,185.871,6.0,107.7,185.871
SANJAIL,39.8,-89.643,0.0,2.0,0.1,2.677
SARJUNE,41.141,-96.039,0.065,2.0,0.065,0.194
SBDHOLD,34.101,-117.297,25.161,3.5,0.065,25.161
SBERNCA,34.102,-117.274,0.452,2.0,0.333,24.484
SCNORCA,37.351,-121.906,94.161,3.5,94.161,188.419
SCRUZAZ,31.355,-110.928,0.0,2.0,0.067,0.067
SDHOSCA,32.619,-117.022,2.774,2.0,1.967,5.571
SEAHOLD,47.49,-122.291,10.29,3.5,8.355,10.429
SEBASAR,35.383,-94.425,6.903,2.0,5.679,11.871
SENECOH,41.079,-83.154,94.129,3.5,94.129,118.194
SFRHOLD,37.796,-122.401,24.613,3.5,19.533,29.233
SHACOKS,39.047,-95.669,0.548,2.0,0.467,8.935
SHAJUKS,39.04,-95.636,0.161,2.0,0.065,0.161
SHERBMN,45.305,-93.619,142.387,6.0,133.567,167.097
SHERIMT,48.778,-104.556,0.161,2.0,0.071,0.29
SHERIWY,44.816,-106.957,0.0,2.0,0.129,0.129
SITKAAK,57.053,-135.334,0.0,2.0,0.067,0.067
SLRDCAZ,32.484,-114.685,0.903,2.0,0.097,1.067
SLSLCUT,40.697,-111.916,1.258,2.0,1.258,6.536
SMARYMD,38.303,-76.628,0.0,2.0,0.065,8.065
SNDCOCA,32.59,-116.92,0.0,2.0,0.067,0.067
SNDHOLD,32.717,-117.165,33.839,3.5,26.0,36.161
SNJHOLD,37.308,-121.868,7.032,2.0,0.033,7.032
SOLONOH,41.388,-81.444,0.677,2.0,0.677,4.387
SOMERME,44.793,-69.727,0.0,2.0,0.032,0.032
SOUTECO,37.134,-107.633,0.581,2.0,0.467,1.733
SPHOSCA,33.738,-118.305,1.29,2.0,0.387,1.29
SPMHOLD,44.86,-93.23,0.548,2.0,0.323,0.679
SRJDFID,42.544,-114.433,0.0,2.0,0.1,0.133
STCDFTX,28.895,-99.121,1582.452,15.0,1526.355,1681.0
STCLAMI,42.942,-82.479,30.871,3.5,22.323,32.355
STEUBNY,42.35,-77.296,0.032,2.0,0.032,0.323
STEVEWA,48.543,-117.903,0.0,2.0,0.065,0.065
STJOSCA,33.781,-117.864,0.129,2.0,0.033,0.267
STK,37.951,-121.29,0.419,2.0,0.419,0.419
STMRYIL,41.903,-87.684,0.0,2.0,0.323,0.323
STOPDIL,41.901,-87.883,0.032,2.0,0.032,0.567
STRAFNH,43.218,-70.94,32.226,3.5,13.0,37.0
STTCJVI,38.795,-106.535,0.387,2.0,0.032,1.516
STWRTGA,32.037,-84.772,1903.419,15.0,1734.419,1917.065
SUFFOMA,42.334,-71.068,268.258,6.0,248.233,273.033
SUMMIUT,40.723,-111.482,0.0,2.0,0.065,5.71
SUNNYWA,46.328,-120.024,0.0,2.0,0.067,0.29
SUSSENJ,41.057,-74.759,23.968,3.5,18.323,30.065
SWEETWY,41.598,-109.241,0.323,2.0,0.2,3.097
TELLECO,38.943,-105.151,17.806,3.5,17.806,74.5
TENSALA,31.809,-91.397,206.774,6.0,206.774,472.774
TETONWY,43.478,-110.76,0.903,2.0,0.645,1.8
TFALLID,42.559,-114.467,13.645,3.5,13.645,18.036
