code,latitude,longitude,N,size,N_min,N_max
APIBHCA,32.774,-117.044,6.839,2.0,0.065,6.839
APPSCLA,30.624,-92.784,54.387,3.5,11.516,55.161
ARLCOVA,38.891,-77.083,0.0,2.0,0.032,52.29
AROOSME,46.125,-67.839,0.0,2.0,0.032,0.467
ARRMCCA,34.074,-117.351,0.032,2.0,0.032,0.267
ARTSINM,32.858,-104.419,0.0,2.0,0.032,0.032
ASHECNC,36.419,-81.46,0.0,2.0,0.032,0.033
ASHRSFL,26.185,-80.119,0.0,2.0,0.161,3.032
ATLANGA,33.763,-84.387,327.484,6.0,6.567,327.484
ATLHOLD,33.753,-84.394,21.871,3.5,9.742,41.935
ATTHOLD,32.204,-95.856,0.258,2.0,0.258,0.29
AURORCO,39.71,-104.796,0.0,2.0,0.032,0.032
AUSHOLD,30.269,-97.739,4.097,2.0,0.129,17.226
AVPARLA,31.117,-92.067,0.0,2.0,0.032,0.032
AZDCTUC,32.066,-110.861,0.0,2.0,0.033,0.033
AZSPPER,33.471,-112.442,0.0,2.0,0.032,0.067
AZSVCPC,33.453,-112.026,0.0,2.0,0.097,0.7
BAILECA,32.59,-116.921,0.0,2.0,0.032,0.806
BAKERFL,30.296,-82.122,269.645,6.0,43.4,295.161
BALDWAL,30.885,-87.775,4.903,2.0,0.774,8.742
BALHOLD,39.255,-76.681,7.0,2.0,1.935,13.367
BANNOID,42.825,-112.389,0.0,2.0,0.032,5.065
BARNSMA,41.7,-70.303,0.0,2.0,0.267,0.267
BARRECA,32.718,-116.677,0.0,2.0,0.033,0.033
BASILLA,30.487,-92.582,0.0,2.0,120.903,824.167
BAYAMPR,18.313,-66.177,0.0,2.0,0.032,0.065
BEAVRPA,40.646,-80.242,0.226,2.0,0.226,0.226
BEDCITX,32.842,-97.131,15.839,3.5,1.968,44.367
BEDFOOH,41.406,-81.498,0.0,2.0,0.065,84.233
BEDFOPA,40.017,-78.506,0.0,2.0,0.065,0.323
BEFAMPA,40.38,-76.016,65.774,3.5,23.742,87.433
BEHOSNY,40.74,-73.976,0.0,2.0,0.333,0.567
BEJUVPA,40.382,-76.017,0.0,2.0,0.032,0.161
BENTOWA,46.222,-119.219,0.0,2.0,3.0,15.742
BERGENJ,40.874,-74.039,243.742,6.0,83.033,243.742
BERKSPA,40.385,-76.02,0.0,2.0,0.032,32.806
BERNANM,35.09,-106.651,0.0,2.0,0.032,0.267
BESECPA,40.382,-76.017,0.0,2.0,0.032,7.032
BFGHITX,29.812,-95.352,0.0,2.0,0.069,0.069
BHCALCA,34.089,-118.074,0.0,2.0,0.032,3.645
BHFLDMI,42.33,-85.192,0.0,2.0,0.097,0.167
BHMHOLD,33.479,-86.79,0.0,2.0,0.032,2.1
BIGHOMT,45.35,-107.272,0.0,2.0,0.032,0.533
BIGHOWY,44.382,-108.039,0.0,2.0,0.033,0.033
BILHOLD,45.784,-108.51,0.032,2.0,0.032,0.129
BKLHOLD,35.374,-119.011,6.71,2.0,5.7,28.032
BLHHOLD,48.822,-122.559,0.258,2.0,0.032,0.71
BLOUNTN,35.755,-83.959,0.0,2.0,1.643,4.733
BOEHOLD,31.806,-106.371,1.0,2.0,1.0,1.0
BOIHOLD,43.594,-116.288,0.742,2.0,0.033,0.967
BONNEID,43.495,-112.041,0.0,2.0,0.032,0.871
BOONEKY,39.037,-84.728,130.032,6.0,33.3,200.581
BOPALM,41.127,-76.922,0.0,2.0,0.613,2.0
BOPBRO,40.66,-74.004,0.0,2.0,0.032,0.033
BOPBUT,36.14,-78.746,0.0,2.0,0.226,1.0
BOPCAA,41.567,-75.412,1.0,2.0,0.032,1.0
BOPCNV,36.159,-86.781,0.0,2.0,0.032,1.067
BOPCUM,39.597,-78.754,0.0,2.0,0.467,1.0
BOPDAL,33.201,-101.373,6.774,2.0,2.613,7.133
BOPGIL,38.917,-80.782,0.0,2.0,0.065,0.065
BOPGUA,38.795,-106.535,11.258,3.5,5.7,72.133
BOPHON,21.334,-157.928,31.613,3.5,17.1,70.871
BOPLEX,38.105,-84.56,0.0,2.0,0.032,0.033
BOPLOF,34.677,-120.498,1.516,2.0,0.033,3.267
BOPLOM,34.676,-120.506,0.129,2.0,0.032,0.129
BOPLOS,34.054,-118.24,0.0,2.0,0.032,0.032
BOPMAR,37.663,-88.984,0.0,2.0,0.933,1.0
BOPMCR,36.686,-84.388,0.0,2.0,0.032,1.0
BOPMEM,35.156,-89.867,0.0,2.0,0.107,1.033
BOPMIA,25.813,-80.219,0.0,2.0,0.033,0.033
BOPMIM,25.778,-80.193,0.0,2.0,0.032,0.065
BOPNEO,41.131,-80.632,0.0,2.0,7.677,7.677
BOPOAD,30.832,-92.637,1.0,2.0,1.0,773.067
BOPPHX,33.872,-112.156,0.0,2.0,0.032,0.214
BOPRAE,32.054,-82.877,0.0,2.0,0.032,0.179
BOPRCH,44.024,-92.436,0.0,2.0,0.871,2.0
BOPSDC,32.714,-117.166,0.0,2.0,0.032,3.065
BOPSET,47.422,-122.301,0.0,2.0,0.032,1.0
BOPSPG,37.177,-93.325,0.0,2.0,0.032,8.5
BOPTCN,32.091,-110.857,0.0,2.0,0.032,0.065
BOPTCP,32.085,-110.865,0.0,2.0,0.033,0.871
BOPTHA,39.408,-87.455,0.774,2.0,0.567,2.067
BOPTRV,28.445,-98.322,0.0,2.0,0.032,0.129
BOPVIM,34.565,-117.367,0.0,2.0,0.033,0.033
BOSHOLD,42.483,-71.209,0.097,2.0,0.032,4.323
BOTTIND,48.828,-100.45,0.0,2.0,0.032,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.368,-71.052,0.0,2.0,0.032,1.806
BRADEFL,27.495,-82.573,0.0,2.0,0.032,1.0
BRANCMI,41.94,-85.0,0.0,2.0,0.034,0.034
BRCHOLD,40.272,-103.625,0.0,2.0,0.032,1.833
BREMEIA,42.726,-92.466,3.097,2.0,0.643,3.097
BRGMCFL,26.102,-80.141,0.0,2.0,0.032,1.871
BRINDMA,41.666,-70.996,177.29,6.0,51.333,242.548
BRKHOLD,40.383,-76.014,0.355,2.0,0.29,1.516
BROADMT,46.322,-111.515,0.0,2.0,0.065,0.533
BROCRFL,26.034,-80.42,0.0,2.0,0.032,0.067
BROJAFL,26.116,-80.142,0.0,2.0,0.032,0.065
BROKSTX,27.248,-98.127,37.0,3.5,0.065,451.903
BROMMNY,42.131,-75.914,0.0,2.0,0.033,0.548
BROWNSD,45.465,-98.486,0.0,2.0,0.065,0.258
BROWNWI,44.523,-87.931,0.0,2.0,0.548,0.548
BSAHOLD,41.868,-87.866,19.129,3.5,0.032,30.607
BSCDRTX,32.224,-101.506,0.0,2.0,0.857,0.857
BSCHOLD,32.225,-101.514,0.0,2.0,1.929,19.903
BSCORTX,32.221,-101.508,0.0,2.0,0.065,0.643
BSFLTTX,32.225,-101.528,0.0,2.0,0.033,0.107
BSGDFTX,33.201,-101.373,0.0,2.0,0.536,0.536
BSNTRTX,32.263,-101.493,0.0,2.0,0.033,0.033
BSQUETX,31.93,-97.643,0.0,2.0,0.032,0.032
BTV,43.02,-78.202,546.161,9.0,301.75,612.161
BUFHOLD,42.888,-78.878,0.065,2.0,0.032,0.419
BURLEND,46.797,-100.727,0.0,2.0,0.4,1.138
BURNETX,30.741,-98.253,1.645,2.0,0.032,10.871
BUTLEKS,37.817,-96.862,4.903,2.0,0.226,19.129
BUTLEOH,39.388,-84.556,129.613,6.0,37.516,228.677
BWDGICA,34.063,-118.239,0.0,2.0,0.032,4.645
BWMARCA,32.659,-117.11,0.0,2.0,23.968,24.464
CACCJAM,37.892,-120.539,0.0,2.0,0.032,0.161
CACFBAK,35.278,-116.055,0.0,2.0,0.033,0.033
CACFDON,32.585,-116.934,0.0,2.0,0.032,0.129
CACFLEO,39.268,-121.665,0.0,2.0,0.032,0.032
CACFMES,35.38,-119.006,339.419,6.0,11.806,375.871
CACHEUT,41.737,-111.866,46.387,3.5,16.355,54.097
CACTYCA,35.152,-117.859,0.0,2.0,14.194,581.194
CADCCAL,33.164,-115.493,0.0,2.0,0.3,1.935
CADESVI,34.56,-117.437,0.0,2.0,0.032,0.032
CAIRONW,33.61,-114.901,0.0,2.0,0.032,0.032
CAJUVMN,44.788,-93.593,0.0,2.0,0.032,0.786
CALDWMO,39.642,-94.047,24.032,3.5,8.935,60.433
CALHOMI,42.317,-85.176,218.774,6.0,68.387,218.8
CAMBRPA,40.484,-78.701,23.871,3.5,0.129,121.581
CAMCOWY,44.277,-105.512,0.0,2.0,0.065,0.2
CAMEDAZ,33.027,-111.394,0.0,2.0,0.032,0.467
CAMENCW,35.325,-120.694,0.097,2.0,0.097,0.097
CAMERTX,25.908,-97.495,0.0,2.0,0.032,1.0
CARBOPA,40.878,-75.784,0.0,2.0,0.167,0.167
CARBOWY,41.796,-107.223,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,43.226,3.5,8.645,46.867
CARROMD,39.572,-76.987,0.0,2.0,0.167,17.3
CASCAMT,47.432,-111.507,2.484,2.0,0.065,4.871
CASPCAL,33.163,-115.485,0.0,2.0,0.036,1.097
CASPSAC,38.692,-121.157,0.0,2.0,0.033,0.033
CASSCND,46.87,-96.836,0.0,2.0,0.033,0.452
CASSCNE,41.012,-95.883,13.194,3.5,0.387,42.452
CASSJCA,32.75,-117.145,0.0,2.0,0.032,0.032
CATTANY,42.252,-78.8,0.0,2.0,0.065,1.194
CAWVALL,34.081,-117.529,0.0,2.0,0.032,0.067
CAYUGNY,42.98,-76.543,0.0,2.0,0.032,0.333
CBENDTX,27.737,-97.755,0.516,2.0,0.065,913.871
CBRRSNC,35.409,-80.578,0.387,2.0,0.032,3.433
CCADCAZ,33.044,-111.377,0.0,2.0,0.032,594.355
CCAFLAZ,33.043,-111.372,444.484,6.0,179.065,1050.129
CCAHUTX,30.565,-97.419,506.419,9.0,137.067,527.433
CCANOOH,41.132,-80.632,242.839,6.0,96.516,242.839
CCASDCA,32.576,-116.915,1007.968,12.0,589.645,1083.742
CCHHSIL,41.873,-87.674,0.0,2.0,0.067,0.097
CEMEDFL,25.788,-80.216,0.0,2.0,0.032,0.581
CENTRWV,38.699,-80.662,0.0,2.0,0.129,0.129
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CGRMCAZ,32.872,-111.74,0.0,2.0,0.032,0.129
CHACONY,42.255,-79.504,3.065,2.0,0.032,14.433
CHAHOLD,18.34,-64.927,0.355,2.0,0.032,7.033
CHARLSC,32.845,-80.014,43.806,3.5,1.0,235.333
CHASEKS,38.368,-96.539,82.645,3.5,16.433,82.645
CHATHGA,32.067,-81.169,0.0,2.0,0.032,0.033
CHELAWA,47.422,-120.315,0.0,2.0,0.033,6.645
CHEMUNY,42.091,-76.801,0.0,2.0,0.033,0.033
CHENANY,42.531,-75.524,0.0,2.0,0.065,0.065
CHEROOK,35.914,-94.973,0.0,2.0,0.032,0.032
CHIHOLD,41.975,-87.89,23.742,3.5,0.032,29.167
CHIPPMI,46.497,-84.346,44.226,3.5,5.733,54.742
CHLHOLD,32.846,-80.02,0.097,2.0,0.097,0.097
CHRISMO,37.02,-93.205,16.871,3.5,5.286,31.7
CHRLTFL,26.915,-82.007,0.0,2.0,0.097,0.097
CHYHOLD,41.137,-104.82,0.194,2.0,0.033,1.032
CIBOCNM,35.18,-107.907,205.032,6.0,25.355,692.9
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.968,2.0,0.129,4.935
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLAYCIN,39.524,-87.119,48.581,3.5,3.71,67.2
CLEHOLD,41.505,-81.692,0.387,2.0,0.032,1.179
CLICONY,44.721,-73.467,20.871,3.5,1.2,30.387
CLINTPA,41.151,-77.35,43.806,3.5,7.871,178.645
CLMHOLD,39.962,-83.002,0.0,2.0,0.032,0.323
CLTHOLD,35.223,-80.837,3.0,2.0,0.032,8.129
CMEDHPR,18.392,-66.075,0.0,2.0,0.194,0.4
CMPJVNY,42.913,-78.868,0.065,2.0,0.032,0.7
CNGHOLD,35.106,-85.299,0.0,2.0,0.233,0.233
CNTGRIL,42.276,-88.401,0.0,2.0,0.267,0.267
COAHOLD,34.009,-81.04,1.419,2.0,0.032,2.2
COBBJGA,33.908,-84.577,6.161,2.0,0.069,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.187,-111.64,0.0,2.0,0.032,1.367
COLCASC,34.08,-80.977,14.839,3.5,0.032,39.433
COLLIFL,26.128,-81.765,10.484,3.5,2.767,29.75
COLOMNY,42.249,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.848,-122.819,0.0,2.0,0.032,43.677
COLUMPA,40.998,-76.45,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,1.903,2.0,0.033,4.581
CONCOCA,38.018,-122.133,0.645,2.0,0.032,13.5
CONCOLA,31.597,-91.558,0.0,2.0,0.032,0.032
CONEJCO,37.167,-106.0,0.0,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.995,-122.354,152.677,6.0,67.516,258.935
COOSCOR,43.177,-124.186,0.258,2.0,0.033,0.548
COSTACA,33.652,-117.912,0.0,2.0,0.032,4.607
COWJVWA,46.141,-122.92,0.0,2.0,0.067,3.0
CRGHOLD,40.514,-107.545,0.419,2.0,0.032,2.483
CRIHOLD,41.975,-91.669,0.065,2.0,0.032,1.107
CROWGMN,46.357,-94.205,0.0,2.0,0.355,1.71
CRTOSCA,33.884,-118.103,0.0,2.0,0.071,0.071
CRYCCTX,28.747,-99.844,0.0,2.0,9.0,382.867
CSCNWWA,47.25,-122.422,1305.032,12.0,699.387,1499.968
CSPHOLD,42.852,-106.324,0.548,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,5.742,2.0,0.065,50.0
CURRYNM,34.406,-103.206,0.0,2.0,0.032,0.032
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
CVREGVA,38.227,-78.117,0.0,2.0,0.033,0.129
DAKOTNE,42.416,-96.42,5.419,2.0,0.286,5.9
DALCOTX,32.777,-96.816,17.226,3.5,0.032,17.226
DALHOLD,32.824,-96.872,35.097,3.5,5.323,42.839
DAUPHPA,40.253,-76.836,0.0,2.0,0.065,0.065
DAVIDTN,36.157,-86.772,6.677,2.0,2.806,62.29
DAWSOMT,47.105,-104.716,0.0,2.0,0.065,0.323
DCDOCDC,38.918,-77.032,0.0,2.0,0.032,0.133
DEAPDMI,42.314,-83.2,8.226,2.0,2.267,16.226
DECCSMY,39.333,-75.599,0.0,2.0,0.065,0.065
DEKALAL,34.418,-85.773,55.548,3.5,7.903,79.067
DEKALGA,33.776,-84.244,0.0,2.0,0.032,0.742
DELAWPA,39.902,-75.515,3.71,2.0,0.774,4.3
DELTACO,38.74,-108.072,0.0,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,5.032,2.0,1.839,30.774
DENICDF,39.761,-104.849,604.806,9.0,310.0,876.933
DENVECO,39.768,-104.864,0.0,2.0,0.032,4.935
DEPCOGU,13.45,144.803,0.0,2.0,0.194,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,1.0
DETHOLD,42.343,-83.01,0.323,2.0,0.032,2.033
DHDFNJ,40.718,-74.128,0.0,2.0,0.097,424.839
DLAMOCA,33.81,-118.343,0.0,2.0,0.032,0.032
DLRHOLD,29.393,-100.899,1.419,2.0,0.034,11.032
DNHMCCO,39.728,-104.991,0.0,2.0,0.032,0.548
DOCORNE,41.253,-95.938,35.452,3.5,35.452,154.767
DODGEWI,43.407,-88.706,181.871,6.0,127.967,277.742
DONAANM,32.303,-106.806,0.0,2.0,0.214,7.032
DORCHMD,38.548,-76.059,0.0,2.0,2.667,36.387
DOUGLCO,39.367,-104.863,0.0,2.0,0.032,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.033,0.323
DOUGLWI,46.721,-92.098,1.161,2.0,0.419,1.161
DRURYCO,39.775,-104.846,0.0,2.0,0.032,2.0
DSMHOLD,41.586,-93.624,0.774,2.0,0.032,1.29
DSRTVCA,34.472,-117.298,0.0,2.0,0.032,1.903
DUPAGIL,41.869,-88.141,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.0,2.0,0.032,0.323
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,0.0,2.0,0.8,12.032
DVDHOLD,39.154,-75.488,0.806,2.0,0.194,3.032
EAGLECO,39.663,-106.818,0.0,2.0,0.032,6.167
EAZ,32.818,-111.52,1303.452,12.0,1160.179,1554.067
ECC,32.803,-115.569,0.0,2.0,192.633,562.733
ECMCBNY,42.927,-78.832,0.0,2.0,0.2,0.29
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.821,-102.36,0.0,2.0,0.032,0.935
EDCHOLD,31.217,-99.834,0.0,2.0,0.516,6.29
EDDCONM,32.422,-104.227,0.0,2.0,0.032,0.226
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EDNBGTX,26.286,-98.164,0.0,2.0,0.032,0.467
EHDLGTX,26.296,-97.918,26.129,3.5,1.806,661.839
EIRHONY,42.884,-78.879,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.71,2.0,0.29,5.067
ELMORID,43.137,-115.673,10.645,3.5,0.967,21.742
ELPASCO,38.788,-104.779,1.194,2.0,0.133,182.933
ELZICDF,40.666,-74.19,292.0,6.0,139.032,312.4
EMBSYCO,39.778,-104.865,0.0,2.0,0.065,0.1
EMESACA,32.591,-116.918,0.0,2.0,0.032,0.633
EPC,31.794,-106.369,767.71,9.0,505.613,984.71
EPCJUVI,31.794,-106.369,13.742,3.5,0.032,13.742
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,2.032,2.0,0.032,14.032
ESSEXMA,42.597,-70.986,0.0,2.0,0.214,32.467
ESSEXNJ,40.721,-74.127,527.935,9.0,219.484,734.903
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,4.367
ETOWAAL,34.017,-86.012,295.387,6.0,221.226,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,0.355,1.333
EUGHOLD,44.052,-123.089,0.613,2.0,0.032,2.0
EULESTX,32.829,-97.102,16.968,3.5,5.806,54.0
FAICOVA,38.844,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FAULKSD,45.034,-99.127,0.0,2.0,0.065,0.065
FAYETKY,38.066,-84.545,1.71,2.0,0.071,3.613
FAYHOLD,35.998,-94.09,0.0,2.0,0.032,2.533
FCLT8CA,32.59,-116.92,0.0,2.0,0.033,0.433
FCOHOLD,40.082,-104.985,0.0,2.0,0.129,0.129
FERRYWA,48.65,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.189,-114.311,0.0,2.0,0.065,0.387
FLBAKCI,30.214,-82.374,0.0,2.0,0.161,0.7
FLDADCI,25.415,-80.5,0.161,2.0,0.032,0.161
FLO,33.064,-111.382,400.419,6.0,335.387,507.0
FLSPSTA,30.058,-82.183,0.0,2.0,0.036,0.036
FMYHOLD,26.548,-81.811,0.871,2.0,0.033,0.871
FORSYNC,36.097,-80.242,1.903,2.0,0.032,4.643
FRACOVT,44.811,-73.081,0.258,2.0,0.1,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FRDHOLD,40.082,-104.985,1.226,2.0,0.161,1.643
FRECOCA,36.738,-119.79,0.0,2.0,0.065,0.065
FREDEMD,39.366,-77.413,40.032,3.5,22.467,60.733
FREEBMN,43.646,-93.368,88.516,3.5,0.774,103.4
FREHOLD,36.733,-119.786,3.065,2.0,1.065,17.806
FREMOCO,38.446,-105.182,0.0,2.0,0.233,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FRMVLVA,37.324,-78.437,714.839,9.0,33.677,771.643
FSAHOLD,35.335,-94.389,0.0,2.0,0.032,0.161
FSF,33.064,-111.379,213.871,6.0,154.097,472.3
FXADCVA,38.844,-77.311,2.871,2.0,0.333,2.871
GALLAMT,45.673,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,0.0,2.0,0.065,22.903
GASTNNC,35.268,-81.184,0.645,2.0,0.032,5.433
GEAUGOH,41.505,-81.192,42.516,3.5,6.226,66.323
GENESNY,43.008,-78.225,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.058,24.581,3.5,1.806,50.806
GFJUVND,47.936,-97.058,0.0,2.0,0.032,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.032,2.0,0.032,2.613
GLADEFL,26.839,-81.124,371.323,6.0,46.0,479.258
GLEPDCA,34.147,-118.249,0.29,2.0,0.033,31.964
GLOUCNJ,39.84,-75.15,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GPCHOLD,35.447,-98.368,0.0,2.0,0.032,0.333
GRANTOR,44.39,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,3.71,2.0,0.065,14.867
GREENMA,42.596,-72.613,78.484,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.032,0.133
GRFHOLD,47.924,-97.035,0.29,2.0,0.032,0.71
GRIHOLD,40.924,-98.343,0.0,2.0,0.032,1.355
GRMHOLD,42.973,-85.671,0.0,2.0,0.032,0.6
GRRHOLD,34.939,-82.247,1.452,2.0,0.033,1.452
GRYDCKY,37.489,-86.271,0.0,2.0,0.806,17.0
GSCHOLD,39.558,-107.358,0.452,2.0,0.065,3.2
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,17.484,3.5,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.484,2.0,0.033,8.806
HALLJGA,34.239,-83.813,3.935,2.0,0.71,16.194
HAMPDMA,42.205,-72.51,0.0,2.0,0.032,0.032
HARDEFL,27.543,-81.802,0.0,2.0,0.032,0.032
HARDJIA,42.36,-93.097,61.194,3.5,10.613,83.7
HARFOCT,41.794,-72.662,0.0,2.0,0.032,0.036
HARHOLD,41.761,-72.684,0.032,2.0,0.032,5.774
HARRIGA,32.758,-84.875,0.0,2.0,0.032,0.032
HASHENE,40.928,-98.327,97.548,3.5,1.29,99.6
HASKLTX,33.177,-99.721,1.0,2.0,1.0,625.3
HBGHOLD,38.427,-78.85,0.0,2.0,0.032,2.7
HCPSYTX,29.712,-95.374,0.0,2.0,0.065,0.613
HDLGOTX,26.1,-98.26,0.0,2.0,0.032,0.419
HELHOLD,46.594,-111.972,0.226,2.0,0.032,0.733
HENDENC,35.316,-82.456,0.0,2.0,0.032,50.032
HENDENV,36.031,-114.979,228.581,6.0,64.429,298.839
HENHOLD,35.319,-82.468,0.032,2.0,0.032,0.333
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HHWHOLD,21.3,-157.864,0.065,2.0,0.032,0.433
HICOJFL,27.959,-82.372,0.0,2.0,0.645,0.929
HIDALNM,32.338,-108.666,0.032,2.0,0.032,2.323
HIDALTX,26.274,-98.153,0.0,2.0,0.032,28.833
HILLCMT,48.552,-109.707,0.0,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,10.0,2.0,0.032,343.032
HLYCHIL,41.769,-87.692,0.0,2.0,0.097,0.233
HMCHOTX,26.157,-97.675,0.0,2.0,0.032,4.167
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOSPSPR,18.445,-66.07,0.0,2.0,0.032,0.1
HOTELMA,42.387,-71.016,0.0,2.0,0.067,0.097
HOUHOLD,29.95,-95.313,22.323,3.5,15.968,57.633
HOUICDF,29.95,-95.312,812.774,9.0,812.774,1046.968
HOWARMD,39.169,-76.782,72.097,3.5,22.548,102.6
HRLGNTX,26.2,-97.706,0.0,2.0,0.032,0.161
HRREGVA,36.808,-76.364,0.0,2.0,0.839,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.727,-74.106,596.452,9.0,267.258,866.645
IAHSFTX,29.993,-95.342,0.0,2.0,0.032,5.667
IBPSMIA,25.774,-80.195,0.0,2.0,0.033,0.071
IFIHOLD,43.515,-112.034,0.065,2.0,0.065,0.097
ILPICKN,38.085,-89.328,0.0,2.0,0.129,0.129
IMPCOCA,32.748,-115.563,0.0,2.0,0.032,0.067
INDCMIC,39.768,-86.165,0.0,2.0,0.097,0.097
INPHOLD,39.766,-86.153,4.548,2.0,0.633,9.548
