code,latitude,longitude,N,size,N_min,N_max
BEFAMPA,40.38,-76.016,55.833,3.5,29.929,83.226
BEJUVPA,40.382,-76.017,0.0,2.0,0.032,0.032
BENTOWA,46.222,-119.219,0.0,2.0,3.0,15.742
BERGENJ,40.874,-74.039,124.633,6.0,92.839,142.7
BERKSPA,40.385,-76.02,0.0,2.0,0.032,32.806
BERNANM,35.09,-106.651,0.0,2.0,0.032,0.267
BESECPA,40.382,-76.017,1.033,2.0,0.533,7.032
BHCALCA,34.089,-118.074,0.0,2.0,0.484,3.645
BIGHOMT,45.35,-107.272,0.0,2.0,0.032,0.533
BIGHOWY,44.382,-108.039,0.0,2.0,0.033,0.033
BKLHOLD,35.374,-119.011,23.833,3.5,7.667,28.032
BLOUNTN,35.755,-83.959,0.0,2.0,1.643,4.733
BOEHOLD,31.806,-106.371,1.0,2.0,1.0,1.0
BONNEID,43.495,-112.041,0.0,2.0,0.097,0.871
BOONEKY,39.037,-84.728,138.9,6.0,33.3,200.581
BOPALM,41.127,-76.922,0.0,2.0,0.613,2.0
BOPBUT,36.14,-78.746,0.0,2.0,0.226,1.0
BOPCAA,41.567,-75.412,0.0,2.0,0.571,1.0
BOPCUM,39.597,-78.754,0.0,2.0,0.467,1.0
BOPGUA,38.795,-106.535,37.5,3.5,30.968,72.133
BOPHON,21.334,-157.928,58.4,3.5,43.097,70.871
BOPLOF,34.677,-120.498,0.0,2.0,0.033,0.033
BOPLOS,34.054,-118.24,0.0,2.0,0.032,0.032
BOPMAR,37.663,-88.984,0.0,2.0,0.933,1.0
BOPMCR,36.686,-84.388,0.0,2.0,0.393,1.0
BOPMEM,35.156,-89.867,0.0,2.0,0.107,1.033
BOPMIM,25.778,-80.193,0.0,2.0,0.065,0.065
BOPOAD,30.832,-92.637,666.133,9.0,466.194,773.067
BOPRAE,32.054,-82.877,0.0,2.0,0.032,0.033
BOPRCH,44.024,-92.436,0.0,2.0,0.871,2.0
BOPSET,47.422,-122.301,0.0,2.0,0.033,0.871
BOPSPG,37.177,-93.325,0.433,2.0,0.433,8.5
BOPTHA,39.408,-87.455,1.0,2.0,0.567,2.065
BOSHOLD,42.483,-71.209,0.7,2.0,0.1,1.933
BOTTIND,48.828,-100.45,0.133,2.0,0.032,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.368,-71.052,0.0,2.0,0.032,1.806
BRADEFL,27.495,-82.573,0.0,2.0,0.3,1.0
BRCHOLD,40.272,-103.625,1.167,2.0,0.323,1.821
BRGMCFL,26.102,-80.141,0.2,2.0,0.065,0.548
BRINDMA,41.666,-70.996,206.167,6.0,128.258,242.548
BROADMT,46.322,-111.515,0.0,2.0,0.065,0.533
BROCRFL,26.034,-80.42,0.0,2.0,0.067,0.067
BROKSTX,27.248,-98.127,0.0,2.0,0.179,0.179
BROMMNY,42.131,-75.914,0.033,2.0,0.033,0.548
BSAHOLD,41.868,-87.866,0.033,2.0,0.032,0.129
BSCDRTX,32.224,-101.506,0.0,2.0,0.857,0.857
BSCORTX,32.221,-101.508,0.0,2.0,0.107,0.643
BSFLTTX,32.225,-101.528,0.0,2.0,0.107,0.107
BSGDFTX,33.201,-101.373,0.0,2.0,0.536,0.536
BTV,43.02,-78.202,552.367,9.0,470.393,574.067
BURNETX,30.741,-98.253,0.0,2.0,0.067,0.267
BUTLEKS,37.817,-96.862,14.7,3.5,0.226,17.29
BUTLEOH,39.388,-84.556,135.8,6.0,53.161,228.677
BWDGICA,34.063,-118.239,2.133,2.0,1.133,4.645
CACTYCA,35.152,-117.859,16.733,3.5,14.194,16.733
CAJUVMN,44.788,-93.593,0.2,2.0,0.065,0.786
CALDWMO,39.642,-94.047,35.933,3.5,27.607,60.433
CALHOMI,42.317,-85.176,156.867,6.0,153.226,218.8
CAMBRPA,40.484,-78.701,32.9,3.5,18.429,121.581
CAMCOWY,44.277,-105.512,0.0,2.0,0.065,0.2
CAMERTX,25.908,-97.495,0.0,2.0,0.2,0.2
CARBOWY,41.796,-107.223,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,35.6,3.5,21.233,45.387
CARROMD,39.572,-76.987,3.567,2.0,0.167,17.3
CASCAMT,47.432,-111.507,1.033,2.0,0.065,3.433
CASPCAL,33.163,-115.485,0.0,2.0,0.036,1.097
CASSCNE,41.012,-95.883,31.233,3.5,14.393,42.452
CATTANY,42.252,-78.8,0.0,2.0,0.065,1.194
CAYUGNY,42.98,-76.543,0.333,2.0,0.032,0.333
CBRRSNC,35.409,-80.578,0.767,2.0,0.613,3.433
CCADCAZ,33.044,-111.377,71.067,3.5,62.767,99.367
CCAFLAZ,33.043,-111.372,204.567,6.0,179.903,222.161
CCAHUTX,30.565,-97.419,506.5,9.0,137.067,518.033
CCASDCA,32.576,-116.915,688.833,9.0,655.536,699.0
CEMEDFL,25.788,-80.216,0.0,2.0,0.452,0.452
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CGRMCAZ,32.872,-111.74,0.0,2.0,0.067,0.1
CHACONY,42.255,-79.504,0.0,2.0,1.968,14.433
CHAHOLD,18.34,-64.927,0.133,2.0,0.032,0.133
CHARLSC,32.845,-80.014,62.067,3.5,1.0,133.968
CHASEKS,38.368,-96.539,25.9,3.5,20.774,50.387
CHELAWA,47.422,-120.315,1.167,2.0,0.4,6.645
CHIHOLD,41.975,-87.89,0.067,2.0,0.032,0.194
CHIPPMI,46.497,-84.346,49.667,3.5,21.129,54.742
CHRISMO,37.02,-93.205,21.233,3.5,7.29,31.7
CHYHOLD,41.137,-104.82,0.933,2.0,0.548,1.032
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,0.367,2.0,0.129,2.419
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLICONY,44.721,-73.467,13.2,3.5,3.323,25.806
CLINTPA,41.151,-77.35,92.233,3.5,64.258,178.645
CLTHOLD,35.223,-80.837,6.6,2.0,1.839,6.6
CMPJVNY,42.913,-78.868,0.133,2.0,0.032,0.7
COBBJGA,33.908,-84.577,10.4,3.5,9.8,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.187,-111.64,0.0,2.0,0.032,1.367
COLCASC,34.08,-80.977,0.0,2.0,0.097,39.433
COLLIFL,26.128,-81.765,11.267,3.5,7.355,29.75
COLOMNY,42.249,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.848,-122.819,1.8,2.0,0.067,43.677
COLUMPA,40.998,-76.45,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.467,2.0,0.065,1.839
CONCOCA,38.018,-122.133,0.0,2.0,0.065,13.5
CONEJCO,37.167,-106.0,1.733,2.0,0.452,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.995,-122.354,106.733,6.0,70.033,187.9
COSTACA,33.652,-117.912,0.0,2.0,0.033,4.607
COWJVWA,46.141,-122.92,0.0,2.0,0.067,2.839
CRGHOLD,40.514,-107.545,0.3,2.0,0.1,0.323
CRIHOLD,41.975,-91.669,0.6,2.0,0.6,1.107
CRTOSCA,33.884,-118.103,0.0,2.0,0.071,0.071
CSCNWWA,47.25,-122.422,1055.233,12.0,699.387,1366.613
CSPHOLD,42.852,-106.324,0.267,2.0,0.258,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.267,2.0,0.065,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CUMBEME,43.651,-70.282,9.7,2.0,6.194,50.0
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
CVREGVA,38.227,-78.117,0.0,2.0,0.097,0.097
DAKOTNE,42.416,-96.42,4.5,2.0,0.677,4.5
DALHOLD,32.824,-96.872,32.033,3.5,5.323,32.033
DAVIDTN,36.157,-86.772,27.233,3.5,16.1,62.29
DAWSOMT,47.105,-104.716,0.0,2.0,0.067,0.323
DCDOCDC,38.918,-77.032,0.0,2.0,0.133,0.133
DEAPDMI,42.314,-83.2,9.567,2.0,8.357,16.226
DEKALAL,34.418,-85.773,79.067,3.5,7.903,79.067
DEKALGA,33.776,-84.244,0.0,2.0,0.032,0.742
DELTACO,38.74,-108.072,0.0,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,17.3,3.5,13.871,30.774
DENICDF,39.761,-104.849,430.233,6.0,386.8,444.161
DENVECO,39.768,-104.864,0.4,2.0,0.161,4.935
DEPCOGU,13.45,144.803,0.0,2.0,12.065,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,1.0
DETHOLD,42.343,-83.01,1.267,2.0,0.033,2.033
DOCORNE,41.253,-95.938,105.867,6.0,60.516,154.581
DODGEWI,43.407,-88.706,237.033,6.0,127.967,237.033
DORCHMD,38.548,-76.059,23.367,3.5,11.233,36.387
DOUGLCO,39.367,-104.863,0.233,2.0,0.107,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.033,0.323
DRURYCO,39.775,-104.846,0.2,2.0,0.032,0.321
DSMHOLD,41.586,-93.624,0.033,2.0,0.033,0.071
DUPAGIL,41.869,-88.141,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.033,2.0,0.033,0.258
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,0.0,2.0,0.8,12.032
DVDHOLD,39.154,-75.488,2.1,2.0,0.464,3.032
EAGLECO,39.663,-106.818,0.267,2.0,0.065,6.167
EAZ,32.818,-111.52,1532.9,15.0,1447.179,1553.968
ECC,32.803,-115.569,537.3,9.0,409.429,537.3
ECOLOWA,47.479,-122.284,0.133,2.0,0.065,0.516
ECTORTX,31.821,-102.36,0.1,2.0,0.032,0.935
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EHDLGTX,26.296,-97.918,4.333,2.0,1.806,4.333
EIRHONY,42.884,-78.879,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.8,2.0,0.29,5.067
ELMORID,43.137,-115.673,17.433,3.5,0.967,21.742
ELPASCO,38.788,-104.779,69.967,3.5,37.429,182.933
ELZICDF,40.666,-74.19,292.8,6.0,171.4,294.032
EMESACA,32.591,-116.918,0.0,2.0,0.067,0.067
EPC,31.794,-106.369,934.6,9.0,767.194,984.71
EPCJUVI,31.794,-106.369,0.0,2.0,1.0,1.226
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,11.1,3.5,4.129,14.032
ESSEXMA,42.597,-70.986,0.0,2.0,0.214,32.467
ESSEXNJ,40.721,-74.127,477.767,6.0,219.484,505.857
ESSEXNY,44.282,-73.536,0.167,2.0,0.032,4.367
ETOWAAL,34.017,-86.012,362.5,6.0,326.133,381.033
EUGHOLD,44.052,-123.089,0.367,2.0,0.167,1.355
EULESTX,32.829,-97.102,19.867,3.5,5.806,41.355
FAICOVA,38.844,-77.309,0.0,2.0,0.033,2.233
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FAYHOLD,35.998,-94.09,0.033,2.0,0.032,2.533
FERRYWA,48.65,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.189,-114.311,0.067,2.0,0.065,0.387
FLO,33.064,-111.382,414.567,6.0,335.387,479.452
FORSYNC,36.097,-80.242,0.0,2.0,0.097,1.935
FRACOVT,44.811,-73.081,0.0,2.0,12.581,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FREDEMD,39.366,-77.413,52.367,3.5,22.467,60.033
FREEBMN,43.646,-93.368,74.5,3.5,0.774,103.4
FREHOLD,36.733,-119.786,11.933,3.5,5.968,13.893
FREMOCO,38.446,-105.182,3.367,2.0,0.233,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FRMVLVA,37.324,-78.437,395.333,6.0,33.677,396.613
FSAHOLD,35.335,-94.389,0.0,2.0,0.065,0.065
FSF,33.064,-111.379,293.1,6.0,168.548,360.3
GALLAMT,45.673,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,8.8,2.0,0.071,22.903
GASTNNC,35.268,-81.184,1.033,2.0,1.033,5.433
GENESNY,43.008,-78.225,0.3,2.0,0.065,2.129
GFCORND,47.936,-97.058,20.5,3.5,13.871,50.806
GFJUVND,47.936,-97.058,0.0,2.0,0.033,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,1.633,2.0,0.194,2.613
GLADEFL,26.839,-81.124,435.333,6.0,387.613,479.258
GLEPDCA,34.147,-118.249,0.267,2.0,0.097,31.964
GLOUCNJ,39.84,-75.15,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.39,-118.95,0.067,2.0,0.036,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,1.0,2.0,0.065,6.903
GREENMA,42.596,-72.613,0.0,2.0,0.097,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GRFHOLD,47.924,-97.035,0.067,2.0,0.032,0.323
GRIHOLD,40.924,-98.343,0.833,2.0,0.833,1.355
GSCHOLD,39.558,-107.358,1.3,2.0,1.161,2.5
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,14.533,3.5,0.355,19.355
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,3.3,2.0,2.4,8.806
HALLJGA,34.239,-83.813,4.8,2.0,3.536,16.194
HARDJIA,42.36,-93.097,58.233,3.5,58.233,83.7
HARHOLD,41.761,-72.684,3.733,2.0,0.097,5.774
HASHENE,40.928,-98.327,69.467,3.5,23.581,99.6
HASKLTX,33.177,-99.721,473.033,6.0,473.033,625.3
HELHOLD,46.594,-111.972,0.0,2.0,0.194,0.387
HENDENC,35.316,-82.456,32.567,3.5,6.129,50.032
HENDENV,36.031,-114.979,166.733,6.0,64.429,166.733
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HICOJFL,27.959,-82.372,0.0,2.0,0.645,0.929
HIDALTX,26.274,-98.153,0.0,2.0,0.032,0.032
HILLCMT,48.552,-109.707,1.2,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,10.8,3.5,0.032,13.484
HMCHOTX,26.157,-97.675,0.233,2.0,0.032,2.7
HOTELMA,42.387,-71.016,0.067,2.0,0.067,0.067
HOUHOLD,29.95,-95.313,40.467,3.5,30.935,57.633
HOUICDF,29.95,-95.312,983.633,9.0,864.536,1006.333
HOWARMD,39.169,-76.782,68.133,3.5,22.548,68.667
HRREGVA,36.808,-76.364,356.4,6.0,204.29,452.967
HSF,26.181,-97.685,0.567,2.0,0.065,147.452
HUDSONJ,40.727,-74.106,443.333,6.0,267.258,454.25
IMPCOCA,32.748,-115.563,0.0,2.0,0.033,0.033
INPHOLD,39.766,-86.153,1.0,2.0,0.633,1.0
IRWINGA,31.58,-83.255,344.833,6.0,1.516,344.833
ISHOSNY,40.734,-73.981,0.0,2.0,0.065,0.065
IWAHOLD,33.418,-111.837,1.0,2.0,0.29,1.065
JACKSOR,42.322,-122.878,0.567,2.0,0.548,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.257,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.731,-105.202,0.0,2.0,1.429,3.8
JEFFEID,43.679,-111.911,8.133,2.0,0.161,8.133
JEFFEIL,38.314,-88.903,97.867,3.5,16.133,111.516
JEFFEKS,39.207,-95.312,0.0,2.0,3.2,3.2
JEFFEMT,46.235,-112.122,1.6,2.0,0.419,3.633
JEFFENY,43.973,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.093,0.0,2.0,0.8,7.767
JENADLA,31.709,-92.151,1060.133,12.0,535.452,1200.933
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHRWLTX,31.549,-97.081,0.067,2.0,0.067,0.067
JMHOSFL,25.792,-80.213,1.233,2.0,1.0,2.267
JOHNSTX,32.375,-97.39,158.967,6.0,62.032,180.677
JOSEPOR,42.433,-123.304,4.233,2.0,3.29,14.258
KANHOLD,39.269,-94.676,1.667,2.0,0.677,2.129
KARNETX,28.884,-97.912,0.0,2.0,6.0,440.933
KCHOSNY,40.656,-73.943,0.433,2.0,0.433,0.433
KENOSWI,42.594,-87.912,185.533,6.0,109.643,229.6
KERCOCA,35.51,-119.111,124.1,6.0,104.484,159.333
KINNETX,29.312,-100.418,0.0,2.0,0.065,0.065
KITTIWA,46.997,-120.549,0.0,2.0,0.1,0.167
KLAMCOR,42.223,-121.75,0.867,2.0,0.357,2.0
KODIAAK,57.805,-152.373,0.0,2.0,0.032,0.161
KOOTEID,47.721,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.795,-80.279,3.3,2.0,0.032,3.516
KRO,25.754,-80.489,648.3,9.0,428.107,732.613
LACKAPA,41.423,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.235,1149.067,12.0,880.161,1372.3
LANECOR,44.052,-123.09,0.0,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LAPLACO,37.248,-107.879,0.333,2.0,0.097,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.033,0.233,2.0,0.129,1.333
LASANCO,37.183,-104.485,0.0,2.0,0.133,0.133
LAWREPA,41.0,-80.337,0.0,2.0,0.065,0.194
LAWRESD,44.374,-103.73,0.0,2.0,0.323,0.333
LDFHOLD,40.398,-105.072,0.633,2.0,0.467,0.774
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.367
LEXINSC,33.979,-81.251,9.5,2.0,4.935,9.5
LIMESTX,31.525,-96.511,0.0,2.0,0.032,17.387
LINCOMO,38.972,-90.963,0.0,2.0,4.167,13.75
LINNCOR,44.63,-123.097,0.0,2.0,0.065,0.143
LINNJIA,41.975,-91.669,19.167,3.5,1.516,23.452
LIVINNY,42.802,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.309,-92.409,0.0,2.0,0.71,1.0
LONPDAR,34.784,-91.902,6.0,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,1.033,2.0,1.0,1.419
LOSHOLD,34.054,-118.24,132.333,6.0,79.033,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.161
LOYMCIL,41.86,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.0,2.0,0.71,0.71
LRDHOLD,27.529,-99.448,27.933,3.5,20.581,27.933
LRDICDF,27.529,-99.448,293.867,6.0,139.867,379.867
LRKNHFL,25.706,-80.291,10.433,3.5,0.097,13.839
LSFHOLD,26.076,-97.512,2.633,2.0,1.0,2.633
LSHOSMA,42.3,-71.102,0.0,2.0,0.032,0.419
LUBBOTX,33.585,-101.844,2.4,2.0,1.452,5.258
LUNCONM,32.277,-107.737,0.033,2.0,0.033,0.516
LVGHOLD,36.076,-115.102,1.5,2.0,1.484,5.806
MABSHOS,41.947,-70.952,1.1,2.0,0.033,1.1
MACCOMI,42.617,-82.889,1.1,2.0,0.032,10.929
MADISID,43.823,-111.792,0.0,2.0,0.065,2.258
MADISNY,43.081,-75.703,0.0,2.0,0.067,11.323
MAHONOH,41.104,-80.655,0.0,2.0,0.194,46.194
MANHOLD,42.998,-71.466,1.0,2.0,0.033,1.645
MAPLEOH,41.415,-81.565,0.0,2.0,2.6,22.29
MARIOIN,39.766,-86.153,7.767,2.0,1.567,15.065
MARSHIA,42.01,-93.06,9.1,2.0,0.581,17.214
MARTIFL,27.17,-80.243,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.797,-100.215,0.0,2.0,0.033,0.267
MCCDCTX,31.558,-97.134,0.133,2.0,0.032,1.194
MCCLETX,31.557,-97.134,0.0,2.0,0.067,0.067
MCFAJAZ,33.446,-112.078,4.167,2.0,0.129,5.742
MCHENIL,42.341,-88.44,309.6,6.0,194.194,366.903
MCMEDAZ,33.447,-112.06,0.433,2.0,0.065,0.767
MEADESD,44.414,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.263,-80.854,9.933,2.0,9.933,137.267
MEDHOLD,42.326,-122.877,0.333,2.0,0.097,1.7
MEMHOLD,35.156,-89.881,0.733,2.0,0.733,4.677
MESJACO,39.069,-108.574,0.7,2.0,0.2,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
MIAHOLD,25.92,-80.155,6.567,2.0,3.452,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,0.0,2.0,10.387,171.677
MILHOLD,43.047,-87.908,1.1,2.0,0.032,2.419
MILLRAR,33.401,-94.022,3.467,2.0,2.258,24.806
MINERMT,47.193,-114.89,0.0,2.0,0.267,0.267
MINICID,42.535,-113.791,2.933,2.0,0.097,15.065
MINNESD,43.553,-96.73,0.0,2.0,1.806,19.839
MISCOMO,36.924,-89.352,37.433,3.5,24.677,54.29
MISSOMT,46.883,-114.027,0.133,2.0,0.033,0.516
MNCOAKC,45.025,-92.802,0.0,2.0,0.161,0.161
MOFFECO,40.512,-107.567,4.167,2.0,0.548,17.194
MOHAVAZ,35.193,-114.052,0.0,2.0,0.065,0.065
MONCJAL,32.352,-86.287,2.367,2.0,0.129,4.533
MONMONJ,40.268,-74.287,270.133,6.0,134.065,272.613
MONROFL,24.577,-81.751,83.933,3.5,1.733,89.5
MONROMI,41.896,-83.393,83.333,3.5,63.567,109.71
MONRONY,43.152,-77.614,0.0,2.0,0.033,1.548
MONTGMO,38.98,-91.505,51.4,3.5,20.667,53.71
MONTGNY,42.953,-74.376,0.0,2.0,0.065,0.065
MONTGPA,40.159,-75.423,2.533,2.0,0.129,4.179
MONTGTX,30.336,-95.453,391.8,6.0,230.129,412.806
MORGACO,40.252,-103.789,0.0,2.0,0.032,0.581
MORGNMO,38.432,-92.84,43.0,3.5,24.677,55.935
MOROWOH,40.551,-82.845,65.833,3.5,7.097,72.839
MOUNTND,48.321,-102.391,0.0,2.0,0.065,1.258
MSF,25.779,-80.193,1.767,2.0,0.935,6.839
MTPPDCA,34.059,-118.126,0.0,2.0,0.032,22.643
MULTNOR,45.563,-122.544,0.0,2.0,0.032,0.032
MUSIKCA,33.664,-117.699,335.0,6.0,19.71,363.71
MUSSEMT,46.45,-108.542,0.0,2.0,0.065,0.968
NASSAFL,30.611,-81.631,0.0,2.0,1.129,15.419
NASSANY,40.732,-73.554,0.0,2.0,0.033,0.033
NATROWY,42.863,-106.346,1.367,2.0,0.516,4.29
NAVSOAZ,34.87,-110.156,0.0,2.0,0.036,2.433
NBRMCFL,26.277,-80.122,0.933,2.0,0.5,0.933
NEJUVNE,41.843,-97.458,0.0,2.0,0.065,0.065
NEWHOLD,40.73,-74.174,0.033,2.0,0.033,0.033
NGDCTGA,34.295,-83.825,405.333,6.0,0.839,440.452
NHSPCON,43.232,-71.56,0.0,2.0,0.033,0.267
NIAGANY,43.18,-78.737,0.0,2.0,0.065,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.648,-95.59,5.633,2.0,0.133,8.129
NOJUVOR,45.613,-121.201,1.0,2.0,1.0,9.613
NOLVGNV,36.202,-115.119,50.6,3.5,50.6,163.267
NORCOOR,45.613,-121.201,3.133,2.0,1.484,33.806
NORFOMA,42.26,-71.209,42.133,3.5,23.733,59.129
NORHOLD,36.876,-76.223,1.9,2.0,0.032,2.548
NRPHOLD,41.135,-100.761,0.433,2.0,0.29,0.679
NWREGVA,39.199,-78.144,0.0,2.0,0.033,21.129
NYBUFFC,42.932,-78.543,0.0,2.0,0.065,0.065
NYCHOLD,40.634,-73.931,2.633,2.0,1.433,22.871
OAK,30.832,-92.637,0.0,2.0,0.867,1.0
OAKHOLD,30.831,-92.65,0.033,2.0,0.032,0.29
OCIRCCA,33.749,-117.878,1.767,2.0,0.032,6.484
OKANOWA,48.365,-119.582,0.0,2.0,0.032,6.032
OMAHOLD,41.282,-95.899,0.033,2.0,0.032,1.548
ONECONY,43.156,-75.377,0.0,2.0,0.065,1.097
ONONDNY,43.046,-76.146,1.133,2.0,0.065,12.133
ONTARNY,42.881,-77.213,1.2,2.0,0.097,6.839
ORANGFL,28.506,-81.414,5.967,2.0,0.484,6.643
ORANGNY,41.405,-74.359,110.367,6.0,89.774,133.633
ORLEANY,43.246,-78.193,0.0,2.0,0.033,0.065
ORLHOLD,28.428,-81.333,4.433,2.0,1.0,6.367
