code,latitude,longitude,N,size,N_min,N_max
DEKALAL,34.418,-85.773,42.71,3.5,7.903,66.516
DEKALGA,33.776,-84.244,0.032,2.0,0.032,0.032
DELTACO,38.74,-108.072,0.065,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,25.516,3.5,21.968,30.774
DENICDF,39.761,-104.849,418.903,6.0,386.8,418.903
DENVECO,39.768,-104.864,4.452,2.0,1.677,4.935
DEPCOGU,13.45,144.803,21.871,3.5,20.484,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,1.0
DETHOLD,42.343,-83.01,0.0,2.0,0.033,0.419
DOCORNE,41.253,-95.938,104.194,6.0,98.286,154.581
DODGEWI,43.407,-88.706,138.258,6.0,127.967,182.194
DORCHMD,38.548,-76.059,24.613,3.5,24.0,36.387
DOUGLCO,39.367,-104.863,1.387,2.0,0.613,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.067,0.194
DRURYCO,39.775,-104.846,0.032,2.0,0.032,0.321
DUPAGIL,41.869,-88.141,0.032,2.0,0.032,0.032
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,7.968,2.0,3.367,12.032
DVDHOLD,39.154,-75.488,2.355,2.0,1.032,2.839
EAZ,32.818,-111.52,1551.194,15.0,1484.387,1551.533
ECC,32.803,-115.569,492.903,6.0,460.613,519.933
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.821,-102.36,0.355,2.0,0.194,0.935
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.032
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.774,2.0,0.548,5.067
ELMORID,43.137,-115.673,6.677,2.0,0.967,6.677
ELPASCO,38.788,-104.779,92.258,3.5,89.194,182.933
ELZICDF,40.666,-74.19,222.0,6.0,197.333,278.733
EMESACA,32.591,-116.918,0.0,2.0,0.067,0.067
EPC,31.794,-106.369,850.839,9.0,770.333,850.839
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,5.129,2.0,5.129,13.774
ESSEXMA,42.597,-70.986,0.0,2.0,0.8,32.467
ESSEXNJ,40.721,-74.127,299.484,6.0,219.484,327.677
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,0.067
ETOWAAL,34.017,-86.012,333.161,6.0,326.133,373.7
EULESTX,32.829,-97.102,6.806,2.0,6.806,41.355
FAICOVA,38.844,-77.309,0.0,2.0,0.067,0.067
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FLATHMT,48.189,-114.311,0.065,2.0,0.065,0.133
FLO,33.064,-111.382,473.516,6.0,335.387,473.516
FORSYNC,36.097,-80.242,0.0,2.0,0.433,1.484
FRACOVT,44.811,-73.081,15.548,3.5,12.581,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FREDEMD,39.366,-77.413,40.871,3.5,22.467,43.29
FREEBMN,43.646,-93.368,53.645,3.5,0.774,55.548
FREHOLD,36.733,-119.786,8.129,2.0,5.968,11.867
FREMOCO,38.446,-105.182,3.387,2.0,0.233,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FSF,33.064,-111.379,293.968,6.0,218.032,338.6
GALLAMT,45.673,-111.06,0.129,2.0,0.065,0.258
GARVIOK,34.74,-97.222,12.581,3.5,12.581,22.903
GASTNNC,35.268,-81.184,2.0,2.0,2.0,4.467
GENESNY,43.008,-78.225,0.194,2.0,0.065,2.129
GFCORND,47.936,-97.058,33.645,3.5,18.581,50.806
GFJUVND,47.936,-97.058,0.097,2.0,0.033,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GLADEFL,26.839,-81.124,417.581,6.0,398.0,479.258
GLEPDCA,34.147,-118.249,0.0,2.0,5.097,31.964
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.39,-118.95,0.0,2.0,0.071,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,1.29,2.0,0.516,6.903
GREENMA,42.596,-72.613,84.71,3.5,55.5,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,5.065,2.0,0.355,5.065
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,7.613,2.0,4.467,8.806
HALLJGA,34.239,-83.813,5.677,2.0,5.387,16.194
HARDJIA,42.36,-93.097,76.0,3.5,65.355,83.7
HARHOLD,41.761,-72.684,0.935,2.0,0.097,0.935
HASHENE,40.928,-98.327,77.323,3.5,23.581,95.0
HASKLTX,33.177,-99.721,553.323,9.0,519.355,625.3
HELHOLD,46.594,-111.972,0.0,2.0,0.194,0.387
HENDENC,35.316,-82.456,23.806,3.5,6.129,27.323
HERNAFL,28.484,-82.451,183.226,6.0,158.452,241.355
HICOJFL,27.959,-82.372,0.0,2.0,0.645,0.929
HILLCMT,48.552,-109.707,0.0,2.0,0.129,1.857
HMCHOTX,26.157,-97.675,0.613,2.0,0.161,1.548
HOUHOLD,29.95,-95.313,53.968,3.5,41.533,53.968
HOUICDF,29.95,-95.312,935.903,9.0,875.571,963.968
HOWARMD,39.169,-76.782,47.484,3.5,34.355,50.194
HRREGVA,36.808,-76.364,314.613,6.0,278.2,426.194
HSF,26.181,-97.685,128.903,6.0,103.367,147.452
HUDSONJ,40.727,-74.106,323.968,6.0,267.258,339.6
JACKSOR,42.322,-122.878,0.677,2.0,0.548,1.567
JAXHOLD,30.257,-81.59,7.484,2.0,3.2,7.484
JEFFECO,39.731,-105.202,1.613,2.0,1.613,3.8
JEFFEID,43.679,-111.911,5.806,2.0,0.161,5.806
JEFFEIL,38.314,-88.903,44.839,3.5,16.133,51.0
JEFFEKS,39.207,-95.312,0.0,2.0,3.2,3.2
JEFFEMT,46.235,-112.122,0.419,2.0,0.419,2.935
JEFFENY,43.973,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.093,5.968,2.0,3.1,7.767
JENADLA,31.709,-92.151,907.226,9.0,718.0,1083.321
JENNIMO,38.711,-90.267,0.129,2.0,0.1,0.6
JMHOSFL,25.792,-80.213,1.032,2.0,1.0,2.267
JOHNSTX,32.375,-97.39,101.871,6.0,72.321,159.9
JOSEPOR,42.433,-123.304,9.065,2.0,6.742,14.258
KARNETX,28.884,-97.912,55.806,3.5,55.806,440.933
KENOSWI,42.594,-87.912,140.323,6.0,111.677,189.214
KERCOCA,35.51,-119.111,124.742,6.0,104.484,134.033
KITTIWA,46.997,-120.549,0.0,2.0,0.1,0.167
KLAMCOR,42.223,-121.75,0.645,2.0,0.643,2.0
KODIAAK,57.805,-152.373,0.0,2.0,0.032,0.161
KOOTEID,47.721,-116.786,0.226,2.0,0.097,0.226
KRHUBFL,25.795,-80.279,0.0,2.0,0.097,0.367
KRO,25.754,-80.489,656.226,9.0,561.4,732.613
LACKAPA,41.423,-75.648,186.903,6.0,69.968,186.903
LAKCOMT,47.692,-114.161,0.065,2.0,0.065,0.194
LANCACA,34.702,-118.235,1283.871,12.0,880.161,1356.833
LANECOR,44.052,-123.09,0.0,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LARCOWY,41.135,-104.82,0.871,2.0,0.097,1.032
LARIMCO,40.564,-105.033,0.516,2.0,0.516,0.9
LAWREPA,41.0,-80.337,0.0,2.0,0.129,0.194
LAWRESD,44.374,-103.73,0.0,2.0,0.323,0.333
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.161
LIMESTX,31.525,-96.511,0.0,2.0,0.033,17.387
LINCOMO,38.972,-90.963,5.226,2.0,4.167,6.839
LKLNDLA,31.309,-92.409,0.0,2.0,0.71,1.0
LONPDAR,34.784,-91.902,1.323,2.0,0.258,4.903
LOSCJCA,34.059,-118.231,1.0,2.0,1.0,1.419
LOSHOLD,34.054,-118.24,98.194,3.5,98.194,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.033
LRDICDF,27.529,-99.448,274.065,6.0,266.714,379.867
LRKNHFL,25.706,-80.291,2.742,2.0,0.097,2.742
LSFHOLD,26.076,-97.512,1.0,2.0,1.0,1.0
LSHOSMA,42.3,-71.102,0.419,2.0,0.032,0.419
LUBBOTX,33.585,-101.844,2.419,2.0,2.419,5.258
LVGHOLD,36.076,-115.102,4.903,2.0,1.484,4.903
MABSHOS,41.947,-70.952,0.484,2.0,0.036,1.0
MACCOMI,42.617,-82.889,0.097,2.0,0.032,10.929
MADISID,43.823,-111.792,0.0,2.0,0.133,2.258
MADISNY,43.081,-75.703,0.323,2.0,0.067,11.323
MAHONOH,41.104,-80.655,15.452,3.5,15.452,46.194
MAPLEOH,41.415,-81.565,13.903,3.5,11.065,22.29
MARIOIN,39.766,-86.153,3.742,2.0,3.548,12.839
MARTIFL,27.17,-80.243,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.797,-100.215,0.0,2.0,0.033,0.033
MCCDCTX,31.558,-97.134,0.29,2.0,0.032,0.667
MCCLETX,31.557,-97.134,0.0,2.0,0.067,0.067
MCFAJAZ,33.446,-112.078,1.677,2.0,0.129,2.613
MCHENIL,42.341,-88.44,253.871,6.0,253.871,366.903
MCMEDAZ,33.447,-112.06,0.194,2.0,0.065,0.548
MEADESD,44.414,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.263,-80.854,93.0,3.5,89.032,137.267
MEDHOLD,42.326,-122.877,1.0,2.0,0.143,1.258
MESJACO,39.069,-108.574,1.323,2.0,0.516,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
MIAHOLD,25.92,-80.155,4.355,2.0,3.516,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,110.194,6.0,110.194,171.677
MILHOLD,43.047,-87.908,0.0,2.0,0.032,0.032
MILLRAR,33.401,-94.022,8.581,2.0,8.581,24.806
MINERMT,47.193,-114.89,0.0,2.0,0.267,0.267
MINICID,42.535,-113.791,0.581,2.0,0.097,1.032
MINNESD,43.553,-96.73,7.387,2.0,5.533,19.839
MISCOMO,36.924,-89.352,30.839,3.5,29.419,54.29
MISSOMT,46.883,-114.027,0.0,2.0,0.033,0.516
MNCOAKC,45.025,-92.802,0.0,2.0,0.161,0.161
MOFFECO,40.512,-107.567,9.419,2.0,5.774,17.194
MOHAVAZ,35.193,-114.052,0.0,2.0,0.065,0.065
MONCJAL,32.352,-86.287,0.903,2.0,0.129,2.733
MONMONJ,40.268,-74.287,159.29,6.0,134.065,177.194
MONROFL,24.577,-81.751,27.968,3.5,21.71,47.167
MONROMI,41.896,-83.393,66.065,3.5,66.065,83.857
MONRONY,43.152,-77.614,0.0,2.0,0.033,1.548
MONTGMO,38.98,-91.505,23.968,3.5,21.533,53.71
MONTGNY,42.953,-74.376,0.0,2.0,0.065,0.065
MONTGPA,40.159,-75.423,1.71,2.0,0.129,1.71
MONTGTX,30.336,-95.453,409.29,6.0,230.129,411.9
MORGACO,40.252,-103.789,0.0,2.0,0.032,0.581
MORGNMO,38.432,-92.84,26.968,3.5,26.968,55.935
MOROWOH,40.551,-82.845,7.097,2.0,7.097,7.097
MOUNTND,48.321,-102.391,0.129,2.0,0.065,1.133
MTPPDCA,34.059,-118.126,5.806,2.0,1.0,22.643
MULTNOR,45.563,-122.544,0.032,2.0,0.032,0.032
MUSSEMT,46.45,-108.542,0.097,2.0,0.097,0.581
NASSAFL,30.611,-81.631,2.097,2.0,1.129,15.419
NATROWY,42.863,-106.346,1.226,2.0,0.967,4.29
NAVSOAZ,34.87,-110.156,0.613,2.0,0.067,2.433
NEJUVNE,41.843,-97.458,0.065,2.0,0.065,0.065
NGDCTGA,34.295,-83.825,1.0,2.0,0.839,1.0
NHSPCON,43.232,-71.56,0.0,2.0,0.033,0.267
NIAGANY,43.18,-78.737,0.065,2.0,0.065,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.648,-95.59,1.032,2.0,0.133,2.167
NOJUVOR,45.613,-121.201,6.935,2.0,4.29,9.613
NOLVGNV,36.202,-115.119,141.613,6.0,129.7,161.067
NORCOOR,45.613,-121.201,27.226,3.5,1.567,27.226
NORFOMA,42.26,-71.209,33.968,3.5,29.645,59.129
NWREGVA,39.199,-78.144,0.0,2.0,21.129,21.129
NYBUFFC,42.932,-78.543,0.0,2.0,0.065,0.065
NYCHOLD,40.634,-73.931,15.548,3.5,14.071,22.871
OAK,30.832,-92.637,1.0,2.0,1.0,1.0
OAKHOLD,30.831,-92.65,0.032,2.0,0.032,0.179
OKANOWA,48.365,-119.582,2.452,2.0,0.032,2.452
OMAHOLD,41.282,-95.899,0.226,2.0,0.033,1.548
ONECONY,43.156,-75.377,0.0,2.0,0.067,1.097
ONONDNY,43.046,-76.146,1.516,2.0,1.516,12.133
ONTARNY,42.881,-77.213,0.419,2.0,0.419,5.839
ORANGFL,28.506,-81.414,3.613,2.0,1.433,6.129
ORANGNY,41.405,-74.359,128.71,6.0,89.774,128.71
ORLEANY,43.246,-78.193,0.065,2.0,0.033,0.065
ORLHOLD,28.428,-81.333,1.0,2.0,1.0,1.0
ORPARLA,29.959,-90.094,34.839,3.5,30.433,92.452
OTERONM,32.901,-105.96,0.0,2.0,0.032,0.567
OTROPNM,32.079,-106.278,0.129,2.0,0.032,0.129
OTRPCNM,32.08,-106.282,921.548,9.0,811.9,964.645
PALMBFL,26.67,-80.093,0.0,2.0,8.645,27.143
PAMREVA,37.76,-77.354,11.032,3.5,11.032,76.065
PARKCMT,45.663,-110.556,0.0,2.0,0.065,0.071
PARKCWY,44.526,-109.066,0.0,2.0,0.032,0.032
PARKJCO,39.224,-105.989,41.774,3.5,41.774,166.258
PASADCA,34.149,-118.145,3.032,2.0,0.581,42.484
PASSANJ,40.913,-74.173,0.0,2.0,0.033,0.033
PEMBIND,48.791,-97.626,0.0,2.0,0.033,0.355
PENDOWA,48.178,-117.059,0.0,2.0,0.129,0.233
PENNISD,44.079,-103.222,2.226,2.0,0.2,3.367
PENOBME,44.802,-68.773,0.226,2.0,0.065,0.677
PERRYAL,32.45,-87.492,0.0,2.0,44.333,386.548
PHELPNE,40.44,-99.371,28.194,3.5,20.0,38.133
PHIHOLD,39.96,-75.166,3.968,2.0,3.968,9.0
PHOHOLD,33.471,-112.073,76.742,3.5,76.533,92.5
PIC,26.155,-97.338,637.516,9.0,325.419,743.645
PIKCOPA,41.389,-75.071,183.097,6.0,129.7,186.258
PINALAZ,33.041,-111.376,573.548,9.0,518.548,597.032
PINELFL,27.903,-82.705,1.0,2.0,1.0,15.267
PISCAME,45.183,-69.224,0.742,2.0,0.2,0.968
PLATTMO,39.371,-94.78,0.839,2.0,0.452,8.133
PLATTWY,42.056,-104.952,1.355,2.0,0.452,2.968
PLYMOMA,41.931,-70.651,265.677,6.0,56.6,323.452
PMHOSFL,25.886,-80.326,1.194,2.0,0.29,3.452
PMREGVA,37.324,-78.429,0.0,2.0,9.29,312.645
POLKCTX,30.698,-95.006,960.065,9.0,779.107,960.065
POLKJIA,41.654,-93.588,55.839,3.5,20.643,69.533
POMONCA,34.054,-117.754,1.484,2.0,0.452,11.321
PONDEMT,48.169,-111.948,0.0,2.0,0.258,0.516
POOHOLD,45.515,-122.676,11.29,3.5,4.806,11.5
POTTAIA,41.284,-95.865,40.484,3.5,40.2,53.71
PROWECO,38.086,-102.618,0.065,2.0,0.032,0.2
PUEBLCO,38.275,-104.611,0.419,2.0,0.226,1.129
PWILLVA,38.752,-77.48,0.0,2.0,0.032,0.065
RAADCMN,44.956,-93.086,52.129,3.5,52.129,84.0
RAPPSVA,38.405,-77.419,102.677,6.0,14.643,110.258
REDETTX,31.399,-103.511,0.0,2.0,0.065,0.065
REHOSIL,41.865,-87.828,0.0,2.0,0.233,1.71
REJAITX,31.391,-103.533,0.0,2.0,0.067,6.613
RICECKS,38.348,-98.206,11.613,3.5,10.774,22.258
RNDLLTX,35.117,-101.868,25.194,3.5,25.194,98.484
ROCKIIL,41.509,-90.581,3.419,2.0,0.067,4.75
ROCKINH,43.014,-71.051,0.0,2.0,0.097,0.433
ROCKIVA,38.449,-78.871,0.419,2.0,0.032,0.419
RONKEVA,37.271,-79.947,0.0,2.0,0.065,0.2
ROSEAMN,48.841,-95.766,0.0,2.0,0.067,0.286
ROSEBMT,46.266,-106.674,0.0,2.0,0.1,0.129
RRFINWA,47.451,-122.295,1.129,2.0,0.5,1.387
RSREGVA,37.307,-77.341,0.0,2.0,0.065,106.774
SAAHOLD,33.748,-117.875,42.323,3.5,35.333,45.71
SACHOLD,38.578,-121.5,13.161,3.5,12.067,18.516
SACITCA,33.75,-117.88,22.774,3.5,15.786,67.968
SACRACA,38.583,-121.498,0.065,2.0,0.065,43.645
SAJHOLD,18.408,-66.107,8.452,2.0,4.7,18.267
SANANCA,33.75,-117.88,167.645,6.0,107.7,185.871
SANJAIL,39.8,-89.643,0.0,2.0,0.1,2.677
SARJUNE,41.141,-96.039,0.065,2.0,0.065,0.2
SARPYNE,41.141,-96.042,0.0,2.0,0.1,0.1
SBDHOLD,34.101,-117.297,23.065,3.5,0.065,26.333
SBERNCA,34.102,-117.274,0.742,2.0,0.333,24.484
SCNORCA,37.351,-121.906,76.129,3.5,76.129,188.419
SCRUZAZ,31.355,-110.928,0.0,2.0,0.067,0.067
SDHOSCA,32.619,-117.022,1.258,2.0,0.645,5.571
SEAHOLD,47.49,-122.291,8.935,2.0,8.355,12.633
SEBASAR,35.383,-94.425,3.258,2.0,3.258,11.871
SENECNY,42.15,-77.063,0.0,2.0,0.067,0.067
SENECOH,41.079,-83.154,124.774,6.0,92.4,124.774
SFRHOLD,37.796,-122.401,23.903,3.5,19.533,29.233
SHACOKS,39.047,-95.669,0.226,2.0,0.226,8.935
SHAJUKS,39.04,-95.636,0.032,2.0,0.032,0.161
SHERBMN,45.305,-93.619,123.516,6.0,123.516,167.097
SHERIMT,48.778,-104.556,0.0,2.0,0.071,0.29
SHERIWY,44.816,-106.957,0.0,2.0,0.129,0.129
SITKAAK,57.053,-135.334,0.0,2.0,0.067,0.067
SLRDCAZ,32.484,-114.685,0.323,2.0,0.097,1.133
SLSLCUT,40.697,-111.916,3.548,2.0,1.258,6.536
SMARYMD,38.303,-76.628,0.0,2.0,0.065,8.065
SNDCOCA,32.59,-116.92,0.0,2.0,0.067,0.067
SNDHOLD,32.717,-117.165,27.097,3.5,26.0,48.367
SNJHOLD,37.308,-121.868,5.355,2.0,0.033,7.032
SOLONOH,41.388,-81.444,1.0,2.0,0.677,4.387
SOMERME,44.793,-69.727,0.0,2.0,0.032,0.032
SOUTECO,37.134,-107.633,0.323,2.0,0.323,1.733
SPHOSCA,33.738,-118.305,0.29,2.0,0.129,1.29
SPMHOLD,44.86,-93.23,1.258,2.0,0.323,2.839
SRJDFID,42.544,-114.433,0.0,2.0,0.065,0.133
STCDFTX,28.895,-99.121,1707.71,15.0,1526.355,1730.613
STCLAMI,42.942,-82.479,33.742,3.5,22.323,42.0
