code,latitude,longitude,N,size,N_min,N_max
BOPSDC,32.714,-117.166,1.033,2.0,0.032,3.065
BOPSET,47.422,-122.302,0.0,2.0,0.032,1.0
BOPSPG,37.178,-93.323,3.367,2.0,0.032,8.5
BOPTCN,32.19,-110.858,0.033,2.0,0.033,0.065
BOPTCP,32.08,-110.858,0.0,2.0,0.033,0.871
BOPTHA,39.416,-87.451,1.0,2.0,0.567,2.067
BOPTRV,28.482,-98.157,0.0,2.0,0.129,0.129
BOPVIM,34.572,-117.38,0.0,2.0,0.033,0.033
BOSHOLD,42.483,-71.209,0.067,2.0,0.032,4.323
BOTTIND,48.828,-100.45,0.0,2.0,0.032,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.366,-71.052,0.0,2.0,0.032,1.806
BRADEFL,27.495,-82.573,0.0,2.0,0.032,1.0
BRANCMI,41.94,-85.0,0.0,2.0,0.034,0.034
BRCHOLD,40.272,-103.625,0.0,2.0,0.032,1.833
BRGMCFL,26.103,-80.141,0.0,2.0,0.032,1.871
BRINDMA,41.665,-70.996,139.067,6.0,51.333,242.548
BROADMT,46.321,-111.516,0.0,2.0,0.065,0.533
BROCRFL,26.121,-80.143,0.0,2.0,0.032,0.067
BROJAFL,26.115,-80.143,0.0,2.0,0.032,0.033
BROKSTX,27.248,-98.126,26.333,3.5,0.065,451.903
BROMMNY,42.131,-75.913,0.0,2.0,0.033,0.548
BROWNSD,45.465,-98.486,0.0,2.0,0.065,0.258
BROWNWI,44.522,-87.931,0.0,2.0,0.548,0.548
BSAHOLD,41.869,-87.866,18.867,3.5,0.032,23.097
BSCDRTX,32.221,-101.507,0.0,2.0,0.857,0.857
BSCHOLD,32.225,-101.515,9.467,2.0,1.929,19.903
BSCORTX,32.223,-101.506,0.0,2.0,0.065,0.643
BSFLTTX,32.227,-101.528,0.0,2.0,0.033,0.107
BSGDFTX,33.201,-101.372,0.0,2.0,0.536,0.536
BSNTRTX,32.262,-101.497,0.0,2.0,0.033,0.033
BSQUETX,31.923,-97.657,0.0,2.0,0.032,0.032
BTV,43.02,-78.203,545.0,9.0,301.75,574.067
BUFHOLD,42.888,-78.878,0.0,2.0,0.032,0.419
BURLEND,46.794,-100.694,0.0,2.0,0.4,1.138
BURNETX,30.742,-98.253,2.967,2.0,0.032,10.871
BUTLEKS,37.814,-96.83,5.867,2.0,0.226,19.129
BUTLEOH,39.39,-84.553,82.933,3.5,37.516,228.677
BWDGICA,34.063,-118.239,0.0,2.0,0.032,4.645
CACCJAM,37.893,-120.538,0.0,2.0,0.032,0.161
CACFBAK,35.279,-116.055,0.0,2.0,0.033,0.033
CACFDON,32.585,-116.933,0.0,2.0,0.033,0.033
CACFMES,35.393,-119.027,352.233,6.0,11.806,357.806
CACTYCA,35.156,-117.862,0.0,2.0,14.194,581.194
CADCCAL,33.166,-115.485,0.0,2.0,0.3,1.935
CADESVI,34.559,-117.437,0.0,2.0,0.032,0.032
CAJUVMN,44.789,-93.593,0.0,2.0,0.032,0.786
CALDWMO,39.643,-94.047,14.3,3.5,14.3,60.433
CALHOMI,42.317,-85.176,154.833,6.0,68.387,218.8
CAMBRPA,40.484,-78.701,7.767,2.0,0.129,121.581
CAMCOWY,44.277,-105.51,0.0,2.0,0.065,0.2
CAMEDAZ,33.017,-111.423,0.0,2.0,0.032,0.467
CAMERTX,25.905,-97.491,0.0,2.0,0.032,1.0
CARBOPA,40.879,-75.785,0.0,2.0,0.167,0.167
CARBOWY,41.796,-107.224,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,32.433,3.5,8.645,46.867
CARROMD,39.573,-76.986,0.0,2.0,0.167,17.3
CASCAMT,47.466,-111.38,1.833,2.0,0.065,3.433
CASPCAL,33.166,-115.485,0.0,2.0,0.036,1.097
CASPSAC,38.694,-121.152,0.0,2.0,0.033,0.033
CASSCND,46.87,-96.833,0.0,2.0,0.033,0.452
CASSCNE,41.011,-95.883,2.0,2.0,0.387,42.452
CASSJCA,32.75,-117.145,0.0,2.0,0.032,0.032
CATTANY,42.251,-78.8,0.0,2.0,0.065,1.194
CAWVALL,34.081,-117.529,0.0,2.0,0.032,0.067
CAYUGNY,42.98,-76.544,0.0,2.0,0.032,0.333
CBENDTX,27.737,-97.755,0.0,2.0,0.065,913.871
CBRRSNC,35.409,-80.578,0.233,2.0,0.032,3.433
CCADCAZ,33.064,-111.379,1.233,2.0,0.032,594.355
CCAFLAZ,33.044,-111.372,932.7,9.0,179.065,932.7
CCAHUTX,30.565,-97.42,495.933,6.0,137.067,527.433
CCASDCA,32.577,-116.915,837.567,9.0,589.645,883.724
CEMEDFL,25.788,-80.216,0.0,2.0,0.032,0.452
CENTRWV,38.697,-80.658,0.0,2.0,0.129,0.129
CFREDVA,39.199,-78.146,0.0,2.0,0.968,0.968
CGRMCAZ,32.881,-111.709,0.0,2.0,0.032,0.129
CHACONY,42.255,-79.504,3.267,2.0,0.032,14.433
CHAHOLD,18.322,-64.964,0.0,2.0,0.032,7.033
CHARLSC,32.859,-80.009,8.633,2.0,1.0,133.968
CHASEKS,38.375,-96.539,48.567,3.5,16.433,51.097
CHATHGA,32.067,-81.168,0.0,2.0,0.032,0.033
CHELAWA,47.423,-120.315,0.0,2.0,0.065,6.645
CHEMUNY,42.091,-76.801,0.0,2.0,0.033,0.033
CHENANY,42.507,-75.539,0.0,2.0,0.065,0.065
CHEROOK,35.914,-94.973,0.0,2.0,0.032,0.032
CHIHOLD,41.975,-87.89,19.433,3.5,0.032,27.9
CHIPPMI,46.497,-84.346,31.867,3.5,5.733,54.742
CHRISMO,37.02,-93.206,9.4,2.0,5.286,31.7
CHYHOLD,41.137,-104.82,0.4,2.0,0.033,1.032
CITRUFL,28.846,-82.478,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,2.8,2.0,0.129,3.5
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.631,-122.678,0.0,2.0,0.033,0.033
CLAYCIN,39.524,-87.12,43.8,3.5,3.71,64.0
CLEHOLD,41.505,-81.692,0.133,2.0,0.032,0.903
CLICONY,44.72,-73.468,28.067,3.5,1.2,28.067
CLINTPA,41.155,-77.337,16.967,3.5,7.871,178.645
CLMHOLD,39.962,-83.002,0.0,2.0,0.323,0.323
CLTHOLD,35.223,-80.838,2.4,2.0,0.032,8.129
CMEDHPR,18.41,-66.06,0.0,2.0,0.194,0.4
CMPJVNY,42.913,-78.868,0.0,2.0,0.032,0.7
CNGHOLD,35.106,-85.298,0.0,2.0,0.233,0.233
CNTGRIL,42.276,-88.401,0.0,2.0,0.267,0.267
COAHOLD,34.009,-81.039,0.2,2.0,0.032,1.467
COBBJGA,33.909,-84.581,1.267,2.0,0.069,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.188,-111.64,0.0,2.0,0.032,1.367
COLCASC,34.076,-80.98,9.633,2.0,0.032,39.433
COLLIFL,26.126,-81.766,5.933,2.0,2.767,29.75
COLOMNY,42.25,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.849,-122.819,0.0,2.0,0.032,43.677
COLUMPA,40.998,-76.451,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.467,2.0,0.033,4.581
CONCOCA,38.018,-122.133,0.167,2.0,0.032,13.5
CONCOLA,31.586,-91.557,0.0,2.0,0.032,0.032
CONEJCO,37.086,-106.005,0.0,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.994,-122.352,196.267,6.0,67.516,258.935
COOSCOR,43.177,-124.186,0.0,2.0,0.033,0.548
COSTACA,33.652,-117.912,0.0,2.0,0.032,4.607
COWJVWA,46.141,-122.918,1.0,2.0,0.067,2.839
CRGHOLD,40.514,-107.545,0.2,2.0,0.032,2.483
CRIHOLD,41.975,-91.67,0.0,2.0,0.032,1.107
CROWGMN,46.356,-94.206,0.0,2.0,0.355,1.71
CRTOSCA,33.885,-118.102,0.0,2.0,0.071,0.071
CRYCCTX,28.635,-99.83,0.0,2.0,9.0,382.867
CSCNWWA,47.25,-122.423,1344.467,12.0,699.387,1499.968
CSPHOLD,42.852,-106.325,0.167,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,0.833,2.0,0.065,50.0
CURRYNM,34.406,-103.207,0.0,2.0,0.032,0.032
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
CVREGVA,38.223,-78.124,0.0,2.0,0.065,0.129
DAKOTNE,42.415,-96.419,0.433,2.0,0.286,5.9
DALCOTX,32.776,-96.816,0.0,2.0,0.032,0.032
DALHOLD,32.824,-96.872,39.267,3.5,5.323,42.839
DAVIDTN,36.186,-86.785,4.733,2.0,2.806,62.29
DAWSOMT,47.105,-104.715,0.0,2.0,0.065,0.323
DCDOCDC,38.916,-77.025,0.0,2.0,0.032,0.133
DEAPDMI,42.323,-83.173,2.9,2.0,2.267,16.226
DEKALAL,34.429,-85.76,25.6,3.5,7.903,79.067
DEKALGA,33.747,-84.312,0.0,2.0,0.032,0.742
DELAWPA,39.905,-75.513,2.567,2.0,0.774,3.276
DELTACO,38.743,-108.064,0.0,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,3.967,2.0,1.839,30.774
DENICDF,39.766,-104.865,494.933,6.0,310.0,506.0
DENVECO,39.767,-104.864,0.0,2.0,0.032,4.935
DEPCOGU,13.448,144.786,0.0,2.0,0.2,42.226
DEPYOGU,13.382,144.662,0.0,2.0,0.032,1.0
DETHOLD,42.409,-83.038,0.167,2.0,0.032,2.033
DHDFNJ,40.717,-74.128,43.4,3.5,0.097,424.839
DLAMOCA,33.81,-118.344,0.0,2.0,0.032,0.032
DLRHOLD,29.393,-100.9,0.967,2.0,0.034,0.967
DNHMCCO,39.727,-104.991,0.0,2.0,0.032,0.4
DOCORNE,41.253,-95.939,87.333,3.5,38.5,154.767
DODGEWI,43.407,-88.706,197.267,6.0,127.967,277.742
DORCHMD,38.548,-76.061,0.0,2.0,2.667,36.387
DOUGLCO,39.373,-104.86,0.0,2.0,0.032,1.806
DOUGLOR,43.212,-123.346,0.0,2.0,0.033,0.323
DRURYCO,39.776,-104.847,0.0,2.0,0.032,2.0
DSMHOLD,41.585,-93.623,0.0,2.0,0.032,0.433
DSRTVCA,34.472,-117.298,0.467,2.0,0.065,1.903
DUPAGIL,41.872,-88.145,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.0,2.0,0.032,0.323
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,0.0,2.0,0.8,12.032
DVDHOLD,39.155,-75.488,0.8,2.0,0.194,3.032
EAGLECO,39.663,-106.82,0.0,2.0,0.032,6.167
EAZ,32.818,-111.519,1192.567,12.0,1160.179,1554.067
ECC,32.803,-115.57,0.0,2.0,192.633,562.733
ECMCBNY,42.926,-78.832,0.0,2.0,0.2,0.29
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.774,-102.367,0.0,2.0,0.032,0.935
EDCHOLD,31.217,-99.834,0.0,2.0,0.516,6.29
EDDCONM,32.422,-104.226,0.0,2.0,0.032,0.133
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EDNBGTX,26.286,-98.165,0.0,2.0,0.032,0.467
EHDLGTX,26.303,-97.932,219.067,6.0,1.806,661.839
EIRHONY,42.887,-78.878,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,1.9,2.0,0.29,5.067
ELMORID,43.137,-115.673,6.233,2.0,0.967,21.742
ELPASCO,38.788,-104.779,5.8,2.0,1.548,182.933
ELZICDF,40.666,-74.19,295.767,6.0,139.032,312.4
EMBSYCO,39.778,-104.866,0.0,2.0,0.065,0.1
EMESACA,32.59,-116.922,0.0,2.0,0.032,0.633
EPC,31.796,-106.37,874.333,9.0,505.613,984.71
EPCJUVI,31.796,-106.37,0.033,2.0,0.032,2.5
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,2.6,2.0,0.032,14.032
ESSEXMA,42.597,-70.987,0.0,2.0,0.214,32.467
ESSEXNJ,40.731,-74.136,587.233,9.0,219.484,687.9
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,4.367
ETOWAAL,34.016,-86.012,283.7,6.0,221.226,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,0.355,1.333
EUGHOLD,44.052,-123.089,0.167,2.0,0.032,2.0
EULESTX,32.832,-97.094,33.633,3.5,5.806,54.0
FAICOVA,38.843,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FAULKSD,45.033,-99.126,0.0,2.0,0.065,0.065
FAYETKY,38.066,-84.545,1.567,2.0,0.071,3.613
FAYHOLD,36.105,-94.178,0.0,2.0,0.032,2.533
FCLT8CA,32.592,-116.924,0.433,2.0,0.033,0.433
FCOHOLD,40.084,-104.984,0.0,2.0,0.129,0.129
FERRYWA,48.649,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.191,-114.311,0.0,2.0,0.065,0.387
FLDADCI,25.417,-80.502,0.0,2.0,0.032,0.065
FLO,33.065,-111.379,439.733,6.0,335.387,507.0
FMYHOLD,26.549,-81.808,0.0,2.0,0.033,0.033
FORSYNC,36.097,-80.243,1.5,2.0,0.032,4.1
FRACOVT,44.811,-73.08,0.0,2.0,0.1,20.935
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FRDHOLD,40.084,-104.984,0.767,2.0,0.161,1.133
FRECOCA,36.729,-119.802,0.0,2.0,0.065,0.065
FREDEMD,39.365,-77.415,47.733,3.5,22.467,60.733
FREEBMN,43.646,-93.368,66.4,3.5,0.774,103.4
FREHOLD,36.733,-119.785,2.8,2.0,1.935,17.806
FREMOCO,38.447,-105.183,0.0,2.0,0.233,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FRMVLVA,37.32,-78.438,564.467,9.0,33.677,593.233
FSAHOLD,35.333,-94.388,0.033,2.0,0.032,0.161
FSF,33.065,-111.379,299.833,6.0,162.645,472.3
GALLAMT,45.674,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,1.733,2.0,0.071,22.903
GASTNNC,35.268,-81.182,0.167,2.0,0.032,5.433
GEAUGOH,41.505,-81.192,41.633,3.5,6.226,66.323
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,3.0,2.0,1.806,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.167,2.0,0.065,2.613
GLADEFL,26.839,-81.124,137.267,6.0,46.0,479.258
GLEPDCA,34.147,-118.249,0.033,2.0,0.033,31.964
GLOUCNJ,39.839,-75.149,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GPCHOLD,35.447,-98.368,0.133,2.0,0.032,0.333
GRANTOR,44.387,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.553,0.0,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,1.4,2.0,0.065,14.867
GREENMA,42.596,-72.612,72.0,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.032,0.133
GRFHOLD,47.924,-97.035,0.333,2.0,0.032,0.71
GRIHOLD,40.924,-98.343,0.033,2.0,0.032,1.355
GRMHOLD,42.973,-85.67,0.067,2.0,0.032,0.6
GRRHOLD,34.937,-82.242,0.667,2.0,0.033,0.8
GRYDCKY,37.491,-86.258,0.0,2.0,0.806,17.0
GSCHOLD,39.515,-107.323,0.133,2.0,0.065,3.2
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.476,144.751,5.467,2.0,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.067,2.0,0.065,8.806
HALLJGA,34.243,-83.816,1.067,2.0,0.71,16.194
HARDJIA,42.36,-93.097,75.8,3.5,10.613,83.7
HARFOCT,41.793,-72.66,0.0,2.0,0.032,0.036
HARHOLD,41.651,-72.604,0.033,2.0,0.032,5.774
HARRIGA,32.764,-84.866,0.0,2.0,0.032,0.032
HASHENE,40.927,-98.328,23.8,3.5,1.29,99.6
HASKLTX,33.176,-99.722,475.6,6.0,300.107,625.3
HBGHOLD,38.427,-78.848,0.1,2.0,0.032,2.7
HDLGOTX,26.1,-98.26,0.0,2.0,0.032,0.419
HELHOLD,46.593,-111.974,0.2,2.0,0.032,0.387
HENDENC,35.315,-82.456,0.0,2.0,0.032,50.032
HENDENV,36.033,-114.975,250.9,6.0,64.429,298.839
HENHOLD,35.319,-82.468,0.333,2.0,0.032,0.333
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HHWHOLD,21.3,-157.863,0.0,2.0,0.032,0.433
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HIDALNM,32.338,-108.666,0.0,2.0,0.032,2.323
HIDALTX,26.417,-98.128,0.0,2.0,0.032,28.833
HILLCMT,48.553,-109.707,0.0,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,9.733,2.0,0.032,343.032
HLYCHIL,41.769,-87.692,0.0,2.0,0.233,0.233
HMCHOTX,26.158,-97.675,1.767,2.0,0.032,4.167
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOSPSPR,18.444,-66.069,0.0,2.0,0.033,0.067
HOTELMA,42.388,-71.018,0.0,2.0,0.067,0.067
HOUHOLD,29.952,-95.311,18.3,3.5,18.3,57.633
HOUICDF,29.951,-95.312,1003.633,12.0,826.871,1023.645
HOWARMD,39.169,-76.782,74.6,3.5,22.548,102.6
HRLGNTX,26.2,-97.706,0.0,2.0,0.032,0.161
HRREGVA,36.804,-76.368,0.0,2.0,0.839,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.73,-74.103,531.733,9.0,267.258,531.733
IAHSFTX,29.984,-95.332,0.033,2.0,0.032,5.667
ILPICKN,38.088,-89.329,0.0,2.0,0.129,0.129
IMPCOCA,32.749,-115.563,0.0,2.0,0.032,0.065
INDCMIC,39.768,-86.165,0.0,2.0,0.097,0.097
INPHOLD,39.766,-86.154,3.8,2.0,0.633,9.548
IRADFCA,32.691,-115.398,678.6,9.0,51.3,682.633
IRWINGA,31.581,-83.255,573.167,9.0,1.516,639.839
ISHOSNY,40.735,-73.981,0.0,2.0,0.032,0.323
IWAHOLD,33.418,-111.837,22.833,3.5,0.29,22.833
JACKSOR,42.322,-122.879,0.0,2.0,0.065,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.256,-81.59,0.233,2.0,0.032,11.2
JEFFECO,39.73,-105.204,0.0,2.0,1.429,3.8
JEFFEID,43.673,-111.911,2.267,2.0,0.161,8.133
JEFFEIL,38.315,-88.903,0.0,2.0,0.032,150.032
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,0.0,2.0,0.065,3.633
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,0.0,2.0,0.032,7.767
JENADLA,31.707,-92.151,1161.733,12.0,535.452,1234.233
JENATLA,31.317,-92.536,267.133,6.0,167.133,277.7
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHALLCA,33.386,-117.563,0.0,2.0,0.065,0.133
JHRWLTX,31.546,-97.067,0.267,2.0,0.034,326.133
JMHOSFL,25.847,-80.306,0.1,2.0,0.032,2.267
JOHNSTX,32.375,-97.388,245.133,6.0,62.032,304.567
JOSEPOR,42.438,-123.319,1.233,2.0,0.258,15.548
KANECIL,41.9,-88.356,0.0,2.0,0.033,0.033
KANHOLD,39.269,-94.676,0.0,2.0,0.032,2.129
KARNETX,28.883,-97.912,24.233,3.5,0.065,440.933
KCCDCTX,28.885,-97.915,0.0,2.0,0.387,620.933
KCHOSNY,40.657,-73.943,0.067,2.0,0.032,1.0
KENOSWI,42.593,-87.915,186.4,6.0,106.179,229.6
KENTCMI,42.976,-85.63,0.567,2.0,0.032,3.903
KERCOCA,35.653,-119.108,0.0,2.0,0.871,159.333
KINNETX,29.311,-100.418,0.0,2.0,0.065,0.067
KITTIWA,46.997,-120.55,0.0,2.0,0.032,0.167
KLAMCOR,42.222,-121.749,0.0,2.0,0.065,2.0
KNXHOLD,35.96,-83.917,0.0,2.0,0.567,0.567
