code,latitude,longitude,N,size,N_min,N_max
BOPBUT,36.187,-78.741,0.0,2.0,0.226,1.0
BOPCAA,41.565,-75.42,0.0,2.0,0.032,1.0
BOPCUM,39.597,-78.754,0.0,2.0,0.467,1.0
BOPGUA,18.423,-66.112,28.333,3.5,25.71,72.133
BOPHON,21.333,-157.929,44.5,3.5,32.724,70.871
BOPLOF,34.677,-120.5,3.233,2.0,0.033,3.233
BOPLOS,34.054,-118.238,0.0,2.0,0.032,0.032
BOPMAR,37.663,-88.984,0.0,2.0,0.933,1.0
BOPMCR,36.688,-84.388,0.0,2.0,0.032,1.0
BOPMEM,35.156,-89.867,0.0,2.0,0.107,1.033
BOPMIM,25.778,-80.193,0.0,2.0,0.065,0.065
BOPOAD,30.821,-92.641,488.833,6.0,466.194,773.067
BOPRAE,32.052,-82.874,0.0,2.0,0.032,0.033
BOPRCH,44.023,-92.44,0.0,2.0,0.871,2.0
BOPSDC,32.714,-117.166,2.4,2.0,0.533,2.4
BOPSET,47.422,-122.302,0.267,2.0,0.032,1.0
BOPSPG,37.178,-93.323,0.0,2.0,0.355,8.5
BOPTCP,32.08,-110.858,0.0,2.0,0.71,0.871
BOPTHA,39.416,-87.451,2.0,2.0,0.567,2.065
BOPTRV,28.482,-98.157,0.0,2.0,0.129,0.129
BOPVIM,34.572,-117.38,0.0,2.0,0.033,0.033
BOSHOLD,42.483,-71.209,0.433,2.0,0.1,4.323
BOTTIND,48.828,-100.45,0.467,2.0,0.032,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.366,-71.052,0.0,2.0,0.032,1.806
BRADEFL,27.495,-82.573,0.0,2.0,0.3,1.0
BRCHOLD,40.272,-103.625,1.067,2.0,0.323,1.833
BRGMCFL,26.103,-80.141,0.0,2.0,0.032,0.645
BRINDMA,41.665,-70.996,210.867,6.0,128.258,242.548
BROADMT,46.321,-111.516,0.0,2.0,0.065,0.533
BROCRFL,26.121,-80.143,0.0,2.0,0.067,0.067
BROJAFL,26.115,-80.143,0.0,2.0,0.032,0.032
BROKSTX,27.248,-98.126,139.933,6.0,0.179,139.933
BROMMNY,42.131,-75.913,0.0,2.0,0.033,0.548
BROWNSD,45.465,-98.486,0.0,2.0,0.207,0.258
BSAHOLD,41.869,-87.866,18.933,3.5,0.032,19.258
BSCDRTX,32.221,-101.507,0.0,2.0,0.857,0.857
BSCORTX,32.223,-101.506,0.0,2.0,0.107,0.643
BSFLTTX,32.227,-101.528,0.033,2.0,0.033,0.107
BSGDFTX,33.201,-101.372,0.0,2.0,0.536,0.536
BSNTRTX,32.262,-101.497,0.0,2.0,0.033,0.033
BTV,43.02,-78.203,511.167,9.0,383.172,574.067
BURLEND,46.794,-100.694,0.0,2.0,0.4,1.138
BURNETX,30.742,-98.253,0.267,2.0,0.032,0.267
BUTLEKS,37.814,-96.83,13.567,3.5,0.226,19.129
BUTLEOH,39.39,-84.553,142.867,6.0,53.161,228.677
BWDGICA,34.063,-118.239,1.3,2.0,0.633,4.645
CACFDON,32.585,-116.933,0.033,2.0,0.033,0.033
CACTYCA,35.156,-117.862,139.267,6.0,14.194,144.613
CADESVI,34.559,-117.437,0.0,2.0,0.032,0.032
CAJUVMN,44.789,-93.593,0.0,2.0,0.032,0.786
CALDWMO,39.643,-94.047,35.967,3.5,27.607,60.433
CALHOMI,42.317,-85.176,202.267,6.0,117.6,218.8
CAMBRPA,40.484,-78.701,28.867,3.5,14.032,121.581
CAMCOWY,44.277,-105.51,0.0,2.0,0.065,0.2
CAMEDAZ,33.017,-111.423,0.0,2.0,0.097,0.467
CAMERTX,25.905,-97.491,0.0,2.0,0.032,0.774
CARBOWY,41.796,-107.224,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,24.4,3.5,21.233,45.387
CARROMD,39.573,-76.986,4.467,2.0,0.167,17.3
CASCAMT,47.466,-111.38,0.933,2.0,0.065,3.433
CASPCAL,33.166,-115.485,0.0,2.0,0.036,1.097
CASSCND,46.87,-96.833,0.0,2.0,0.033,0.452
CASSCNE,41.011,-95.883,33.033,3.5,14.393,42.452
CATTANY,42.251,-78.8,0.0,2.0,0.065,1.194
CAWVALL,34.081,-117.529,0.0,2.0,0.032,0.067
CAYUGNY,42.98,-76.544,0.067,2.0,0.032,0.333
CBENDTX,27.737,-97.755,486.0,6.0,486.0,486.0
CBRRSNC,35.409,-80.578,0.367,2.0,0.032,3.433
CCADCAZ,33.064,-111.379,75.033,3.5,62.767,99.367
CCAFLAZ,33.044,-111.372,218.167,6.0,179.903,223.241
CCAHUTX,30.565,-97.42,514.867,9.0,137.067,527.433
CCASDCA,32.577,-116.915,675.667,9.0,655.536,702.267
CEMEDFL,25.788,-80.216,0.0,2.0,0.258,0.452
CFREDVA,39.199,-78.146,0.0,2.0,0.968,0.968
CGRMCAZ,32.881,-111.709,0.0,2.0,0.032,0.1
CHACONY,42.255,-79.504,6.833,2.0,0.355,14.433
CHAHOLD,18.322,-64.964,0.3,2.0,0.032,0.323
CHARLSC,32.859,-80.009,30.5,3.5,1.0,133.968
CHASEKS,38.375,-96.539,35.5,3.5,20.774,50.387
CHATHGA,32.067,-81.168,0.0,2.0,0.033,0.033
CHELAWA,47.423,-120.315,0.0,2.0,0.065,6.645
CHIHOLD,41.975,-87.89,19.767,3.5,0.032,25.387
CHIPPMI,46.497,-84.346,28.533,3.5,21.129,54.742
CHRISMO,37.02,-93.206,19.3,3.5,7.29,31.7
CHYHOLD,41.137,-104.82,0.7,2.0,0.033,1.032
CITRUFL,28.846,-82.478,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.467,2.0,0.129,2.419
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.631,-122.678,0.0,2.0,0.033,0.033
CLEHOLD,41.505,-81.692,0.267,2.0,0.267,0.267
CLICONY,44.72,-73.468,8.7,2.0,3.323,25.806
CLINTPA,41.155,-77.337,74.6,3.5,53.548,178.645
CLTHOLD,35.223,-80.838,0.133,2.0,0.032,6.839
CMPJVNY,42.913,-78.868,0.0,2.0,0.032,0.7
CNGHOLD,35.106,-85.298,0.0,2.0,0.233,0.233
COBBJGA,33.909,-84.581,9.433,2.0,4.0,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.188,-111.64,0.1,2.0,0.032,1.367
COLCASC,34.076,-80.98,0.0,2.0,0.033,39.433
COLLIFL,26.126,-81.766,7.467,2.0,2.767,29.75
COLOMNY,42.25,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.849,-122.819,1.667,2.0,0.067,43.677
COLUMPA,40.998,-76.451,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.067,2.0,0.065,1.839
CONCOCA,38.018,-122.133,0.633,2.0,0.032,13.5
CONCOLA,31.586,-91.557,0.0,2.0,0.032,0.032
CONEJCO,37.086,-106.005,1.333,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.994,-122.352,157.233,6.0,70.033,187.9
COOSCOR,43.177,-124.186,0.033,2.0,0.033,0.452
COSTACA,33.652,-117.912,0.0,2.0,0.033,4.607
COWJVWA,46.141,-122.918,0.133,2.0,0.067,2.839
CRGHOLD,40.514,-107.545,1.333,2.0,0.065,2.483
CRIHOLD,41.975,-91.67,0.1,2.0,0.032,1.107
CROWGMN,46.356,-94.206,0.0,2.0,0.355,1.71
CRTOSCA,33.885,-118.102,0.0,2.0,0.071,0.071
CSCNWWA,47.25,-122.423,1355.633,12.0,699.387,1378.069
CSPHOLD,42.852,-106.325,0.0,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,5.9,2.0,1.645,50.0
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
CVREGVA,38.223,-78.124,0.0,2.0,0.097,0.097
DAKOTNE,42.415,-96.419,2.067,2.0,0.677,5.9
DALHOLD,32.824,-96.872,41.133,3.5,5.323,42.839
DAVIDTN,36.186,-86.785,20.4,3.5,16.1,62.29
DAWSOMT,47.105,-104.715,0.0,2.0,0.067,0.323
DCDOCDC,38.916,-77.025,0.0,2.0,0.032,0.133
DEAPDMI,42.323,-83.173,10.0,2.0,6.903,16.226
DEKALAL,34.429,-85.76,48.9,3.5,7.903,79.067
DEKALGA,33.747,-84.312,0.0,2.0,0.032,0.742
DELTACO,38.743,-108.064,0.0,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,12.867,3.5,9.323,30.774
DENICDF,39.766,-104.865,433.2,6.0,386.8,444.161
DENVECO,39.767,-104.864,0.367,2.0,0.065,4.935
DEPCOGU,13.448,144.786,0.0,2.0,12.065,42.226
DEPYOGU,13.382,144.662,0.0,2.0,0.032,1.0
DETHOLD,42.409,-83.038,0.333,2.0,0.033,2.033
DHDFNJ,40.717,-74.128,325.7,6.0,0.097,401.1
DLAMOCA,33.81,-118.344,0.0,2.0,0.032,0.032
DOCORNE,41.253,-95.939,101.067,6.0,60.516,154.767
DODGEWI,43.407,-88.706,210.733,6.0,127.967,252.903
DORCHMD,38.548,-76.061,25.633,3.5,11.233,36.387
DOUGLCO,39.373,-104.86,0.2,2.0,0.067,1.806
DOUGLOR,43.212,-123.346,0.0,2.0,0.033,0.323
DRURYCO,39.776,-104.847,0.0,2.0,0.032,0.321
DSMHOLD,41.585,-93.623,0.0,2.0,0.032,0.133
DUPAGIL,41.872,-88.145,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.0,2.0,0.033,0.323
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,0.0,2.0,0.8,12.032
DVDHOLD,39.155,-75.488,0.767,2.0,0.464,3.032
EAGLECO,39.663,-106.82,0.2,2.0,0.033,6.167
EAZ,32.818,-111.519,1531.033,15.0,1447.179,1553.968
ECC,32.803,-115.57,448.433,6.0,365.581,552.067
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.774,-102.367,0.0,2.0,0.032,0.935
EDDCONM,32.422,-104.226,0.033,2.0,0.032,0.129
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EHDLGTX,26.303,-97.932,500.367,9.0,1.806,661.839
EIRHONY,42.887,-78.878,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.7,2.0,0.29,5.067
ELMORID,43.137,-115.673,14.1,3.5,0.967,21.742
ELPASCO,38.788,-104.779,114.667,6.0,15.241,182.933
ELZICDF,40.666,-74.19,273.233,6.0,139.032,312.4
EMESACA,32.59,-116.922,0.033,2.0,0.032,0.067
EPC,31.796,-106.37,881.733,9.0,505.613,984.71
EPCJUVI,31.796,-106.37,1.567,2.0,0.065,1.567
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,1.367,2.0,1.367,14.032
ESSEXMA,42.597,-70.987,0.0,2.0,0.214,32.467
ESSEXNJ,40.731,-74.136,614.633,9.0,219.484,687.9
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,4.367
ETOWAAL,34.016,-86.012,312.167,6.0,306.516,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,1.333,1.333
EUGHOLD,44.052,-123.089,1.733,2.0,0.167,2.0
EULESTX,32.832,-97.094,44.3,3.5,5.806,54.0
FAICOVA,38.843,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FAULKSD,45.033,-99.126,0.0,2.0,0.065,0.065
FAYHOLD,36.105,-94.178,0.0,2.0,0.032,2.533
FERRYWA,48.649,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.191,-114.311,0.0,2.0,0.065,0.387
FLO,33.065,-111.379,480.767,6.0,335.387,507.0
FORSYNC,36.097,-80.243,0.2,2.0,0.032,1.935
FRACOVT,44.811,-73.08,0.0,2.0,12.581,20.935
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,56.6,3.5,22.467,60.033
FREEBMN,43.646,-93.368,72.333,3.5,0.774,103.4
FREHOLD,36.733,-119.785,12.467,3.5,5.968,17.806
FREMOCO,38.447,-105.183,3.1,2.0,0.233,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FRMVLVA,37.32,-78.438,514.7,9.0,33.677,526.645
FSAHOLD,35.333,-94.388,0.0,2.0,0.032,0.067
FSF,33.065,-111.379,383.467,6.0,168.548,472.3
GALLAMT,45.674,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,7.0,2.0,0.071,22.903
GASTNNC,35.268,-81.182,0.633,2.0,0.387,5.433
GEAUGOH,41.505,-81.192,44.867,3.5,6.226,58.29
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,20.1,3.5,12.419,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.467,2.0,0.194,2.613
GLADEFL,26.839,-81.124,418.167,6.0,387.613,479.258
GLEPDCA,34.147,-118.249,0.0,2.0,0.033,31.964
GLOUCNJ,39.839,-75.149,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.553,0.0,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,0.0,2.0,0.065,6.903
GREENMA,42.596,-72.612,42.633,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GRFHOLD,47.924,-97.035,0.133,2.0,0.032,0.419
GRIHOLD,40.924,-98.343,0.0,2.0,0.032,1.355
GRYDCKY,37.491,-86.258,5.267,2.0,0.806,17.0
GSCHOLD,39.515,-107.323,1.667,2.0,0.867,3.2
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.476,144.751,12.9,3.5,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.567,2.0,0.345,8.806
HALLJGA,34.243,-83.816,3.9,2.0,3.097,16.194
HARDJIA,42.36,-93.097,56.867,3.5,44.355,83.7
HARFOCT,41.793,-72.66,0.0,2.0,0.032,0.034
HARHOLD,41.651,-72.604,4.6,2.0,0.097,5.774
HASHENE,40.927,-98.328,67.767,3.5,23.581,99.6
HASKLTX,33.176,-99.722,504.267,9.0,473.033,625.3
HBGHOLD,38.427,-78.848,1.433,2.0,1.161,2.7
HELHOLD,46.593,-111.974,0.0,2.0,0.194,0.387
HENDENC,35.315,-82.456,19.567,3.5,6.129,50.032
HENDENV,36.033,-114.975,251.3,6.0,64.429,298.839
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HIDALTX,26.417,-98.128,0.0,2.0,0.032,0.129
HILLCMT,48.553,-109.707,0.9,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,12.533,3.5,0.032,15.097
HMCHOTX,26.158,-97.675,0.233,2.0,0.032,2.7
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOTELMA,42.388,-71.018,0.0,2.0,0.067,0.067
HOUHOLD,29.952,-95.311,32.967,3.5,28.484,57.633
HOUICDF,29.951,-95.312,981.4,9.0,864.536,1006.333
HOWARMD,39.169,-76.782,102.6,6.0,22.548,102.6
HRREGVA,36.804,-76.368,363.0,6.0,204.29,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.73,-74.103,430.8,6.0,267.258,454.25
IMPCOCA,32.749,-115.563,0.0,2.0,0.032,0.033
INPHOLD,39.766,-86.154,7.433,2.0,0.633,9.548
IRWINGA,31.581,-83.255,342.567,6.0,1.516,383.903
ISHOSNY,40.735,-73.981,0.0,2.0,0.065,0.323
IWAHOLD,33.418,-111.837,8.4,2.0,0.29,19.806
JACKSOR,42.322,-122.879,1.0,2.0,0.065,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.256,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.73,-105.204,0.0,2.0,1.429,3.8
JEFFEID,43.673,-111.911,5.833,2.0,0.161,8.133
JEFFEIL,38.315,-88.903,137.833,6.0,16.133,137.833
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,1.067,2.0,0.138,3.633
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,0.0,2.0,0.032,7.767
JENADLA,31.707,-92.151,1043.4,12.0,535.452,1200.933
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHALLCA,33.386,-117.563,0.0,2.0,0.065,0.133
JHRWLTX,31.546,-97.067,326.133,6.0,0.034,326.133
JMHOSFL,25.847,-80.306,0.0,2.0,0.069,2.267
JOHNSTX,32.375,-97.388,237.933,6.0,62.032,237.933
JOSEPOR,42.438,-123.319,8.367,2.0,3.29,14.258
KANHOLD,39.269,-94.676,0.633,2.0,0.633,2.129
KARNETX,28.883,-97.912,310.167,6.0,6.0,440.933
KCCDCTX,28.885,-97.915,604.433,9.0,1.0,604.433
KCHOSNY,40.657,-73.943,0.033,2.0,0.032,1.0
KENOSWI,42.593,-87.915,212.133,6.0,109.643,229.6
KERCOCA,35.653,-119.108,1.0,2.0,1.0,159.333
KINNETX,29.311,-100.418,0.0,2.0,0.065,0.065
KITTIWA,46.997,-120.55,0.0,2.0,0.032,0.167
KLAMCOR,42.222,-121.749,0.067,2.0,0.065,2.0
KNXHOLD,35.96,-83.917,0.0,2.0,0.567,0.567
KODIAAK,57.791,-152.406,0.0,2.0,0.032,0.161
KOOTEID,47.702,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.754,-80.489,5.433,2.0,0.032,9.161
KRO,25.76,-80.497,597.733,9.0,428.107,732.613
LACKAPA,41.422,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.233,926.467,9.0,529.207,1372.3
LANECOR,44.051,-123.09,0.0,2.0,0.032,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LAPLACO,37.248,-107.879,1.467,2.0,0.097,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.032,0.0,2.0,0.065,1.333
LASANCO,37.18,-104.486,0.0,2.0,0.133,0.133
LAWREPA,40.999,-80.338,0.0,2.0,0.065,0.194
LAWRESD,44.375,-103.729,0.0,2.0,0.323,0.333
LDFHOLD,40.398,-105.073,0.233,2.0,0.233,0.774
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.367
LEXINSC,33.978,-81.251,5.6,2.0,3.903,9.5
LIMESTX,31.529,-96.512,0.0,2.0,0.032,17.387
LINCOMO,38.971,-90.963,5.433,2.0,0.29,14.29
LINNCOR,44.629,-123.098,0.0,2.0,0.065,0.143
LINNJIA,41.975,-91.67,10.3,3.5,1.516,23.452
LIVINNY,42.8,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.34,-92.399,0.0,2.0,0.033,1.0
LONPDAR,34.542,-91.755,4.533,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,0.0,2.0,1.0,40.839
LOSHOLD,34.054,-118.24,105.9,6.0,79.033,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.161
LOYMCIL,41.861,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.0,2.0,0.033,0.71
LRDHOLD,27.529,-99.448,20.5,3.5,15.677,27.933
LRDICDF,27.529,-99.448,404.967,6.0,139.867,404.967
LRKNHFL,25.706,-80.293,7.0,2.0,0.097,13.839
LSFHOLD,26.075,-97.512,110.467,6.0,1.0,133.129
LSHOSMA,42.3,-71.106,0.0,2.0,0.032,1.0
LSRDCTX,28.045,-99.336,195.4,6.0,4.774,197.935
LUBBOTX,33.585,-101.843,0.6,2.0,0.097,5.258
LUNCONM,32.276,-107.777,0.0,2.0,0.033,0.516
LVGHOLD,36.058,-115.225,13.1,3.5,1.233,15.6
MABSHOS,41.947,-70.953,0.967,2.0,0.033,2.613
MACCOMI,42.613,-82.882,0.0,2.0,0.032,10.929
MADISID,43.827,-111.779,0.133,2.0,0.065,2.258
MADISNY,43.081,-75.707,0.0,2.0,0.065,11.323
MAHONOH,41.104,-80.655,0.0,2.0,0.133,46.194
MANHOLD,42.999,-71.467,2.767,2.0,0.033,2.767
MAPLEOH,41.415,-81.565,0.0,2.0,2.6,22.29
MARIOIN,39.766,-86.154,9.3,2.0,1.3,15.065
MARSHIA,42.01,-93.06,15.1,3.5,0.581,37.433
MARTIFL,27.176,-80.24,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.719,-100.46,1.533,2.0,0.033,1.533
MCCDCTX,31.558,-97.134,0.0,2.0,0.032,1.194
MCCLETX,31.558,-97.133,0.0,2.0,0.033,0.5
MCFAJAZ,33.446,-112.078,0.033,2.0,0.033,10.267
MCHENIL,42.337,-88.443,244.567,6.0,194.194,366.903
MCMEDAZ,33.447,-112.059,0.0,2.0,0.032,0.767
MEADESD,44.415,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.315,-80.841,5.3,2.0,3.774,137.267
MEDHOLD,42.325,-122.877,0.533,2.0,0.097,1.7
MEMHOLD,35.158,-89.883,0.233,2.0,0.194,4.677
MESJACO,39.069,-108.574,0.467,2.0,0.2,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
MEYTHCT,43.64,-70.309,0.0,2.0,0.1,0.1
MGAHOLD,32.374,-86.305,0.0,2.0,0.933,0.933
MIAHOLD,25.92,-80.155,0.033,2.0,0.032,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,0.0,2.0,0.032,171.677
MIDLATX,31.994,-102.077,0.0,2.0,0.032,0.065
MILHOLD,43.048,-87.908,0.667,2.0,0.032,3.065
MILLRAR,33.4,-94.023,3.233,2.0,1.903,24.806
MINERMT,47.192,-114.891,0.0,2.0,0.267,0.267
MINICID,42.535,-113.792,1.467,2.0,0.097,15.065
MINNESD,43.578,-96.729,0.0,2.0,1.806,19.839
MISCOMO,36.923,-89.352,26.4,3.5,12.355,54.29
MISSOMT,46.883,-114.027,0.133,2.0,0.033,0.516
MNCOAKC,45.053,-92.831,0.0,2.0,0.161,0.161
MNTGMAL,32.382,-86.298,2.4,2.0,0.29,4.933
MOFFECO,40.507,-107.559,2.667,2.0,0.548,17.194
MOHAVAZ,35.192,-114.051,0.0,2.0,0.065,0.065
MONCJAL,32.379,-86.308,0.0,2.0,0.032,4.533
MONMONJ,40.268,-74.287,286.067,6.0,134.065,340.355
MONROFL,24.572,-81.749,88.233,3.5,1.733,98.0
