code,latitude,longitude,N,size,N_min,N_max
BSCDRTX,32.221,-101.507,0.0,2.0,0.857,0.857
BSCHOLD,32.225,-101.515,16.645,3.5,1.929,18.387
BSCORTX,32.223,-101.506,0.0,2.0,0.065,0.643
BSFLTTX,32.227,-101.528,0.0,2.0,0.033,0.107
BSGDFTX,33.201,-101.372,0.0,2.0,0.536,0.536
BSNTRTX,32.262,-101.497,0.0,2.0,0.033,0.033
BTV,43.02,-78.203,536.645,9.0,309.194,574.067
BUFHOLD,42.888,-78.878,0.032,2.0,0.032,0.226
BURLEND,46.794,-100.694,0.0,2.0,0.4,1.138
BURNETX,30.742,-98.253,10.871,3.5,0.032,10.871
BUTLEKS,37.814,-96.83,6.323,2.0,0.226,19.129
BUTLEOH,39.39,-84.553,93.484,3.5,53.161,228.677
BWDGICA,34.063,-118.239,0.323,2.0,0.032,4.645
CACCJAM,37.893,-120.538,0.0,2.0,0.067,0.067
CACFBAK,35.279,-116.055,0.0,2.0,0.033,0.033
CACFDON,32.585,-116.933,0.0,2.0,0.033,0.033
CACTYCA,35.156,-117.862,0.0,2.0,14.194,581.194
CADCCAL,33.166,-115.485,0.0,2.0,0.429,1.935
CADESVI,34.559,-117.437,0.0,2.0,0.032,0.032
CAJUVMN,44.789,-93.593,0.0,2.0,0.032,0.786
CALDWMO,39.643,-94.047,27.387,3.5,20.097,60.433
CALHOMI,42.317,-85.176,128.387,6.0,95.065,218.8
CAMBRPA,40.484,-78.701,4.774,2.0,0.903,121.581
CAMCOWY,44.277,-105.51,0.0,2.0,0.065,0.2
CAMEDAZ,33.017,-111.423,0.0,2.0,0.032,0.467
CAMERTX,25.905,-97.491,0.0,2.0,0.032,0.774
CARBOPA,40.879,-75.785,0.0,2.0,0.167,0.167
CARBOWY,41.796,-107.224,0.0,2.0,0.033,0.903
CARJAMN,44.787,-93.593,37.194,3.5,20.484,45.387
CARROMD,39.573,-76.986,0.0,2.0,0.167,17.3
CASCAMT,47.466,-111.38,2.129,2.0,0.065,3.433
CASPCAL,33.166,-115.485,0.0,2.0,0.036,1.097
CASSCND,46.87,-96.833,0.0,2.0,0.033,0.452
CASSCNE,41.011,-95.883,8.0,2.0,8.0,42.452
CASSJCA,32.75,-117.145,0.0,2.0,0.032,0.032
CATTANY,42.251,-78.8,0.0,2.0,0.065,1.194
CAWVALL,34.081,-117.529,0.0,2.0,0.032,0.067
CAYUGNY,42.98,-76.544,0.0,2.0,0.032,0.333
CBENDTX,27.737,-97.755,823.516,9.0,279.194,858.742
CBRRSNC,35.409,-80.578,0.419,2.0,0.032,3.433
CCADCAZ,33.064,-111.379,154.645,6.0,30.267,594.355
CCAFLAZ,33.044,-111.372,311.516,6.0,179.903,359.833
CCAHUTX,30.565,-97.42,494.806,6.0,137.067,527.433
CCASDCA,32.577,-116.915,652.645,9.0,596.643,702.267
CEMEDFL,25.788,-80.216,0.0,2.0,0.067,0.452
CENTRWV,38.697,-80.658,0.0,2.0,0.129,0.129
CFREDVA,39.199,-78.146,0.0,2.0,0.968,0.968
CGRMCAZ,32.881,-111.709,0.0,2.0,0.032,0.1
CHACONY,42.255,-79.504,3.452,2.0,0.032,14.433
CHAHOLD,18.322,-64.964,0.0,2.0,0.032,7.033
CHARLSC,32.859,-80.009,9.258,2.0,1.0,133.968
CHASEKS,38.375,-96.539,42.161,3.5,16.433,51.097
CHATHGA,32.067,-81.168,0.0,2.0,0.032,0.033
CHELAWA,47.423,-120.315,0.0,2.0,0.065,6.645
CHEMUNY,42.091,-76.801,0.0,2.0,0.033,0.033
CHENANY,42.507,-75.539,0.0,2.0,0.065,0.065
CHEROOK,35.914,-94.973,0.0,2.0,0.032,0.032
CHIHOLD,41.975,-87.89,22.548,3.5,0.032,27.9
CHIPPMI,46.497,-84.346,22.484,3.5,9.968,54.742
CHRISMO,37.02,-93.206,7.871,2.0,5.286,31.7
CHYHOLD,41.137,-104.82,0.226,2.0,0.033,1.032
CITRUFL,28.846,-82.478,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,2.871,2.0,0.129,3.5
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.631,-122.678,0.0,2.0,0.033,0.033
CLAYCIN,39.524,-87.12,35.452,3.5,3.71,35.452
CLEHOLD,41.505,-81.692,0.419,2.0,0.032,0.767
CLICONY,44.72,-73.468,3.806,2.0,2.0,25.806
CLINTPA,41.155,-77.337,16.258,3.5,8.667,178.645
CLTHOLD,35.223,-80.838,2.774,2.0,0.032,8.129
CMPJVNY,42.913,-78.868,0.065,2.0,0.032,0.7
CNGHOLD,35.106,-85.298,0.0,2.0,0.233,0.233
COBBJGA,33.909,-84.581,2.548,2.0,0.452,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.188,-111.64,0.0,2.0,0.032,1.367
COLCASC,34.076,-80.98,0.0,2.0,0.032,39.433
COLLIFL,26.126,-81.766,9.871,2.0,2.767,29.75
COLOMNY,42.25,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.849,-122.819,0.032,2.0,0.032,43.677
COLUMPA,40.998,-76.451,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.677,2.0,0.033,1.839
CONCOCA,38.018,-122.133,0.194,2.0,0.032,13.5
CONCOLA,31.586,-91.557,0.032,2.0,0.032,0.032
CONEJCO,37.086,-106.005,0.194,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.994,-122.352,233.968,6.0,70.033,233.968
COOSCOR,43.177,-124.186,0.0,2.0,0.033,0.548
COSTACA,33.652,-117.912,0.0,2.0,0.032,4.607
COWJVWA,46.141,-122.918,0.0,2.0,0.067,2.839
CRGHOLD,40.514,-107.545,0.452,2.0,0.065,2.483
CRIHOLD,41.975,-91.67,0.0,2.0,0.032,1.107
CROWGMN,46.356,-94.206,0.0,2.0,0.355,1.71
CRTOSCA,33.885,-118.102,0.0,2.0,0.071,0.071
CRYCCTX,28.635,-99.83,0.0,2.0,9.0,382.867
CSCNWWA,47.25,-122.423,1319.581,12.0,699.387,1499.968
CSPHOLD,42.852,-106.325,0.129,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,0.516,2.0,0.167,50.0
CURRYNM,34.406,-103.207,0.0,2.0,0.032,0.032
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
CVREGVA,38.223,-78.124,0.0,2.0,0.097,0.097
DAKOTNE,42.415,-96.419,0.387,2.0,0.387,5.9
DALHOLD,32.824,-96.872,33.581,3.5,5.323,42.839
DAVIDTN,36.186,-86.785,7.387,2.0,5.452,62.29
DAWSOMT,47.105,-104.715,0.0,2.0,0.065,0.323
DCDOCDC,38.916,-77.025,0.0,2.0,0.032,0.133
DEAPDMI,42.323,-83.173,4.871,2.0,4.29,16.226
DEKALAL,34.429,-85.76,32.452,3.5,7.903,79.067
DEKALGA,33.747,-84.312,0.0,2.0,0.032,0.742
DELTACO,38.743,-108.064,0.0,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,4.323,2.0,4.323,30.774
DENICDF,39.766,-104.865,408.419,6.0,386.8,444.161
DENVECO,39.767,-104.864,0.0,2.0,0.032,4.935
DEPCOGU,13.448,144.786,0.0,2.0,0.516,42.226
DEPYOGU,13.382,144.662,0.0,2.0,0.032,1.0
DETHOLD,42.409,-83.038,0.194,2.0,0.032,2.033
DHDFNJ,40.717,-74.128,303.548,6.0,0.097,424.839
DLAMOCA,33.81,-118.344,0.0,2.0,0.032,0.032
DLRHOLD,29.393,-100.9,0.0,2.0,0.065,0.533
DNHMCCO,39.727,-104.991,0.097,2.0,0.097,0.097
DOCORNE,41.253,-95.939,78.903,3.5,47.194,154.767
DODGEWI,43.407,-88.706,200.355,6.0,127.967,277.742
DORCHMD,38.548,-76.061,0.0,2.0,2.667,36.387
DOUGLCO,39.373,-104.86,0.065,2.0,0.065,1.806
DOUGLOR,43.212,-123.346,0.0,2.0,0.033,0.323
DRURYCO,39.776,-104.847,0.0,2.0,0.032,2.0
DSMHOLD,41.585,-93.623,0.0,2.0,0.032,0.433
DUPAGIL,41.872,-88.145,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.0,2.0,0.032,0.323
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,0.0,2.0,0.8,12.032
DVDHOLD,39.155,-75.488,1.226,2.0,0.464,3.032
EAGLECO,39.663,-106.82,0.097,2.0,0.032,6.167
EAZ,32.818,-111.519,1424.161,12.0,1358.581,1554.067
ECC,32.803,-115.57,483.677,6.0,365.581,562.733
ECMCBNY,42.926,-78.832,0.0,2.0,0.29,0.29
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.774,-102.367,0.0,2.0,0.032,0.935
EDCHOLD,31.217,-99.834,3.871,2.0,2.4,6.29
EDDCONM,32.422,-104.226,0.0,2.0,0.032,0.129
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EDNBGTX,26.286,-98.165,0.258,2.0,0.036,0.258
EHDLGTX,26.303,-97.932,214.452,6.0,1.806,661.839
EIRHONY,42.887,-78.878,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,1.516,2.0,0.29,5.067
ELMORID,43.137,-115.673,3.548,2.0,0.967,21.742
ELPASCO,38.788,-104.779,74.323,3.5,15.241,182.933
ELZICDF,40.666,-74.19,260.516,6.0,139.032,312.4
EMBSYCO,39.778,-104.866,0.0,2.0,0.065,0.1
EMESACA,32.59,-116.922,0.0,2.0,0.032,0.067
EPC,31.796,-106.37,775.452,9.0,505.613,984.71
EPCJUVI,31.796,-106.37,1.935,2.0,0.065,2.0
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,1.645,2.0,0.032,14.032
ESSEXMA,42.597,-70.987,0.0,2.0,0.214,32.467
ESSEXNJ,40.731,-74.136,582.452,9.0,219.484,687.9
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,4.367
ETOWAAL,34.016,-86.012,281.129,6.0,254.806,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,1.333,1.333
EUGHOLD,44.052,-123.089,0.194,2.0,0.167,2.0
EULESTX,32.832,-97.094,34.161,3.5,5.806,54.0
FAICOVA,38.843,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FAULKSD,45.033,-99.126,0.0,2.0,0.065,0.065
FAYHOLD,36.105,-94.178,0.0,2.0,0.032,2.533
FERRYWA,48.649,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.191,-114.311,0.0,2.0,0.065,0.387
FLO,33.065,-111.379,438.452,6.0,335.387,507.0
FORSYNC,36.097,-80.243,0.806,2.0,0.032,3.3
FRACOVT,44.811,-73.08,0.0,2.0,12.581,20.935
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,50.903,3.5,22.467,60.733
FREEBMN,43.646,-93.368,70.129,3.5,0.774,103.4
FREHOLD,36.733,-119.785,2.968,2.0,2.968,17.806
FREMOCO,38.447,-105.183,0.0,2.0,0.233,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FRMVLVA,37.32,-78.438,533.742,9.0,33.677,555.71
FSAHOLD,35.333,-94.388,0.0,2.0,0.032,0.161
FSF,33.065,-111.379,258.065,6.0,168.548,472.3
GALLAMT,45.674,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,4.258,2.0,0.071,22.903
GASTNNC,35.268,-81.182,0.226,2.0,0.032,5.433
GEAUGOH,41.505,-81.192,26.226,3.5,6.226,58.29
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,12.968,3.5,1.806,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.29,2.0,0.133,2.613
GLADEFL,26.839,-81.124,202.161,6.0,125.607,479.258
GLEPDCA,34.147,-118.249,0.323,2.0,0.033,31.964
GLOUCNJ,39.839,-75.149,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.553,0.0,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,2.742,2.0,0.065,14.867
GREENMA,42.596,-72.612,64.161,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.032,0.133
GRFHOLD,47.924,-97.035,0.065,2.0,0.032,0.419
GRIHOLD,40.924,-98.343,0.032,2.0,0.032,1.355
GRMHOLD,42.973,-85.67,0.065,2.0,0.032,0.133
GRYDCKY,37.491,-86.258,0.0,2.0,0.806,17.0
GSCHOLD,39.515,-107.323,0.548,2.0,0.29,3.2
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.476,144.751,7.548,2.0,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.129,2.0,0.067,8.806
HALLJGA,34.243,-83.816,2.452,2.0,1.7,16.194
HARDJIA,42.36,-93.097,46.097,3.5,23.6,83.7
HARFOCT,41.793,-72.66,0.0,2.0,0.032,0.036
HARHOLD,41.651,-72.604,0.613,2.0,0.097,5.774
HARRIGA,32.764,-84.866,0.0,2.0,0.032,0.032
HASHENE,40.927,-98.328,41.645,3.5,19.677,99.6
HASKLTX,33.176,-99.722,505.581,9.0,421.355,625.3
HBGHOLD,38.427,-78.848,0.097,2.0,0.032,2.7
HDLGOTX,26.1,-98.26,0.419,2.0,0.419,0.419
HELHOLD,46.593,-111.974,0.0,2.0,0.194,0.387
HENDENC,35.315,-82.456,8.484,2.0,6.129,50.032
HENDENV,36.033,-114.975,245.452,6.0,64.429,298.839
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HHWHOLD,21.3,-157.863,0.032,2.0,0.032,0.194
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HIDALTX,26.417,-98.128,0.065,2.0,0.032,1.0
HILLCMT,48.553,-109.707,0.0,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,343.032,6.0,0.032,343.032
HMCHOTX,26.158,-97.675,0.903,2.0,0.032,2.7
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOTELMA,42.388,-71.018,0.0,2.0,0.067,0.067
HOUHOLD,29.952,-95.311,32.161,3.5,21.194,57.633
HOUICDF,29.951,-95.312,994.839,9.0,853.3,1023.645
HOWARMD,39.169,-76.782,56.774,3.5,22.548,102.6
HRLGNTX,26.2,-97.706,0.161,2.0,0.032,0.161
HRREGVA,36.804,-76.368,0.0,2.0,0.839,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.73,-74.103,455.0,6.0,267.258,493.871
IMPCOCA,32.749,-115.563,0.0,2.0,0.032,0.065
INDCMIC,39.768,-86.165,0.0,2.0,0.097,0.097
INPHOLD,39.766,-86.154,3.355,2.0,0.633,9.548
IRWINGA,31.581,-83.255,397.0,6.0,1.516,420.129
ISHOSNY,40.735,-73.981,0.0,2.0,0.065,0.323
IWAHOLD,33.418,-111.837,5.032,2.0,0.29,20.3
JACKSOR,42.322,-122.879,0.0,2.0,0.065,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.256,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.73,-105.204,0.0,2.0,1.429,3.8
JEFFEID,43.673,-111.911,1.161,2.0,0.161,8.133
JEFFEIL,38.315,-88.903,0.0,2.0,0.032,150.032
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,0.0,2.0,0.065,3.633
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,0.0,2.0,0.032,7.767
JENADLA,31.707,-92.151,1191.742,12.0,535.452,1234.233
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHALLCA,33.386,-117.563,0.0,2.0,0.065,0.133
JHRWLTX,31.546,-97.067,296.871,6.0,0.034,326.133
JMHOSFL,25.847,-80.306,0.097,2.0,0.032,2.267
JOHNSTX,32.375,-97.388,288.097,6.0,62.032,304.567
JOSEPOR,42.438,-123.319,15.548,3.5,3.29,15.548
KANHOLD,39.269,-94.676,0.258,2.0,0.143,2.129
KARNETX,28.883,-97.912,37.581,3.5,2.857,440.933
KCCDCTX,28.885,-97.915,598.258,9.0,1.0,620.933
KCHOSNY,40.657,-73.943,0.0,2.0,0.032,1.0
KENOSWI,42.593,-87.915,196.71,6.0,109.643,229.6
KENTCMI,42.976,-85.63,0.29,2.0,0.065,3.903
KERCOCA,35.653,-119.108,0.0,2.0,0.871,159.333
KINNETX,29.311,-100.418,0.0,2.0,0.065,0.067
KITTIWA,46.997,-120.55,0.0,2.0,0.032,0.167
KLAMCOR,42.222,-121.749,0.0,2.0,0.065,2.0
KNXHOLD,35.96,-83.917,0.0,2.0,0.567,0.567
KODIAAK,57.791,-152.406,0.0,2.0,0.032,0.161
KOOTEID,47.702,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.754,-80.489,2.742,2.0,0.032,9.161
KRNRCTX,28.885,-97.915,0.065,2.0,0.065,0.065
KRO,25.76,-80.497,570.516,9.0,428.107,732.613
LACKAPA,41.422,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.233,0.0,2.0,0.032,1372.3
LANECOR,44.051,-123.09,0.0,2.0,0.032,7.833
LAPAZAZ,34.146,-114.29,4.645,2.0,0.097,5.0
LAPLACO,37.248,-107.879,0.194,2.0,0.065,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.032,0.0,2.0,0.065,1.333
LASALTX,28.445,-99.237,0.0,2.0,17.71,17.71
LASANCO,37.18,-104.486,0.0,2.0,0.133,0.133
LASWOCA,32.84,-116.974,0.0,2.0,0.032,0.065
LAWREPA,40.999,-80.338,0.0,2.0,0.065,0.194
LAWRESD,44.375,-103.729,0.0,2.0,0.323,0.333
LBKHOLD,33.584,-101.845,1.419,2.0,0.419,1.867
LDFHOLD,40.398,-105.073,0.419,2.0,0.161,0.774
LEACONM,32.934,-103.339,0.0,2.0,0.032,0.032
LEWISMT,46.586,-112.037,0.0,2.0,0.032,0.367
LEWISNY,43.779,-75.501,0.0,2.0,0.065,0.065
LEXINSC,33.978,-81.251,3.032,2.0,3.032,9.5
LIMESTX,31.529,-96.512,0.0,2.0,0.032,433.467
LINCOMO,38.971,-90.963,12.677,3.5,0.29,14.29
LINNCOR,44.629,-123.098,0.0,2.0,0.032,0.143
LINNJIA,41.975,-91.67,2.323,2.0,1.516,23.452
LIVINNY,42.8,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.34,-92.399,0.0,2.0,0.033,1.0
LONPDAR,34.542,-91.755,2.161,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,1.323,2.0,0.032,40.839
LOSHOLD,34.054,-118.24,60.935,3.5,60.935,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.032,0.161
LOUHOLD,38.253,-85.761,1.226,2.0,0.032,2.258
LOYMCIL,41.861,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.032,2.0,0.032,0.71
LRDHOLD,27.529,-99.448,23.323,3.5,12.484,32.645
LRDICDF,27.529,-99.448,387.032,6.0,139.867,404.967
LRKNHFL,25.706,-80.293,7.355,2.0,0.097,13.839
LSFHOLD,26.075,-97.512,27.968,3.5,1.0,133.129
LSHOSMA,42.3,-71.106,0.0,2.0,0.032,1.0
LSRDCTX,28.045,-99.336,340.387,6.0,0.484,340.387
LUBBOTX,33.585,-101.843,1.677,2.0,0.097,5.258
LUNCONM,32.276,-107.777,0.0,2.0,0.033,0.516
LVGHOLD,36.058,-115.225,2.71,2.0,1.233,16.333
