code,latitude,longitude,N,size,N_min,N_max
CSCNWWA,47.25,-122.423,1298.1,12.0,699.387,1499.968
CSPHOLD,42.852,-106.325,0.0,2.0,0.032,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.067,2.0,0.033,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,0.167,2.0,0.167,50.0
CURRYNM,34.406,-103.207,0.0,2.0,0.032,0.032
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
CVREGVA,38.223,-78.124,0.0,2.0,0.097,0.097
DAKOTNE,42.415,-96.419,1.133,2.0,0.677,5.9
DALHOLD,32.824,-96.872,31.6,3.5,5.323,42.839
DAVIDTN,36.186,-86.785,6.167,2.0,6.097,62.29
DAWSOMT,47.105,-104.715,0.0,2.0,0.067,0.323
DCDOCDC,38.916,-77.025,0.033,2.0,0.032,0.133
DEAPDMI,42.323,-83.173,6.833,2.0,6.226,16.226
DEKALAL,34.429,-85.76,34.533,3.5,7.903,79.067
DEKALGA,33.747,-84.312,0.0,2.0,0.032,0.742
DELTACO,38.743,-108.064,0.0,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,9.4,2.0,9.323,30.774
DENICDF,39.766,-104.865,429.467,6.0,386.8,444.161
DENVECO,39.767,-104.864,0.0,2.0,0.032,4.935
DEPCOGU,13.448,144.786,0.0,2.0,0.516,42.226
DEPYOGU,13.382,144.662,0.0,2.0,0.032,1.0
DETHOLD,42.409,-83.038,0.0,2.0,0.033,2.033
DHDFNJ,40.717,-74.128,269.933,6.0,0.097,424.839
DLAMOCA,33.81,-118.344,0.0,2.0,0.032,0.032
DOCORNE,41.253,-95.939,56.8,3.5,52.903,154.767
DODGEWI,43.407,-88.706,201.033,6.0,127.967,277.742
DORCHMD,38.548,-76.061,2.667,2.0,2.667,36.387
DOUGLCO,39.373,-104.86,0.0,2.0,0.065,1.806
DOUGLOR,43.212,-123.346,0.0,2.0,0.033,0.323
DRURYCO,39.776,-104.847,0.0,2.0,0.032,2.0
DSMHOLD,41.585,-93.623,0.433,2.0,0.032,0.433
DUPAGIL,41.872,-88.145,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.067,2.0,0.032,0.323
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,0.0,2.0,0.8,12.032
DVDHOLD,39.155,-75.488,0.867,2.0,0.464,3.032
EAGLECO,39.663,-106.82,0.067,2.0,0.033,6.167
EAZ,32.818,-111.519,1472.2,12.0,1447.179,1554.067
ECC,32.803,-115.57,412.933,6.0,365.581,562.733
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.774,-102.367,0.0,2.0,0.032,0.935
EDCHOLD,31.217,-99.834,4.9,2.0,2.4,5.548
EDDCONM,32.422,-104.226,0.033,2.0,0.032,0.129
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EHDLGTX,26.303,-97.932,269.333,6.0,1.806,661.839
EIRHONY,42.887,-78.878,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.767,2.0,0.29,5.067
ELMORID,43.137,-115.673,2.767,2.0,0.967,21.742
ELPASCO,38.788,-104.779,89.4,3.5,15.241,182.933
ELZICDF,40.666,-74.19,290.067,6.0,139.032,312.4
EMBSYCO,39.778,-104.866,0.0,2.0,0.065,0.1
EMESACA,32.59,-116.922,0.0,2.0,0.032,0.067
EPC,31.796,-106.37,856.367,9.0,505.613,984.71
EPCJUVI,31.796,-106.37,0.067,2.0,0.065,2.0
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,2.233,2.0,0.839,14.032
ESSEXMA,42.597,-70.987,0.0,2.0,0.214,32.467
ESSEXNJ,40.731,-74.136,589.567,9.0,219.484,687.9
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,4.367
ETOWAAL,34.016,-86.012,317.3,6.0,294.065,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,1.333,1.333
EUGHOLD,44.052,-123.089,1.167,2.0,0.167,2.0
EULESTX,32.832,-97.094,24.5,3.5,5.806,54.0
FAICOVA,38.843,-77.309,0.033,2.0,0.032,2.233
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FAULKSD,45.033,-99.126,0.0,2.0,0.065,0.065
FAYHOLD,36.105,-94.178,0.067,2.0,0.032,2.533
FERRYWA,48.649,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.191,-114.311,0.0,2.0,0.065,0.387
FLO,33.065,-111.379,464.167,6.0,335.387,507.0
FORSYNC,36.097,-80.243,0.233,2.0,0.032,3.3
FRACOVT,44.811,-73.08,0.0,2.0,12.581,20.935
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,53.3,3.5,22.467,60.733
FREEBMN,43.646,-93.368,55.1,3.5,0.774,103.4
FREHOLD,36.733,-119.785,7.667,2.0,5.968,17.806
FREMOCO,38.447,-105.183,2.167,2.0,0.233,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FRMVLVA,37.32,-78.438,539.133,9.0,33.677,539.133
FSAHOLD,35.333,-94.388,0.133,2.0,0.032,0.133
FSF,33.065,-111.379,234.1,6.0,168.548,472.3
GALLAMT,45.674,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,4.633,2.0,0.071,22.903
GASTNNC,35.268,-81.182,0.3,2.0,0.226,5.433
GEAUGOH,41.505,-81.192,30.7,3.5,6.226,58.29
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,2.3,2.0,2.3,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.233,2.0,0.133,2.613
GLADEFL,26.839,-81.124,301.8,6.0,301.8,479.258
GLEPDCA,34.147,-118.249,0.433,2.0,0.033,31.964
GLOUCNJ,39.839,-75.149,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.553,0.0,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,5.433,2.0,0.065,14.867
GREENMA,42.596,-72.612,58.267,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GRFHOLD,47.924,-97.035,0.2,2.0,0.032,0.419
GRIHOLD,40.924,-98.343,0.367,2.0,0.032,1.355
GRYDCKY,37.491,-86.258,0.0,2.0,0.806,17.0
GSCHOLD,39.515,-107.323,0.6,2.0,0.6,3.2
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.476,144.751,7.667,2.0,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,1.267,2.0,0.067,8.806
HALLJGA,34.243,-83.816,1.7,2.0,1.7,16.194
HARDJIA,42.36,-93.097,33.367,3.5,24.867,83.7
HARFOCT,41.793,-72.66,0.0,2.0,0.032,0.034
HARHOLD,41.651,-72.604,1.967,2.0,0.097,5.774
HARRIGA,32.764,-84.866,0.0,2.0,0.032,0.032
HASHENE,40.927,-98.328,24.6,3.5,23.581,99.6
HASKLTX,33.176,-99.722,470.2,6.0,449.179,625.3
HBGHOLD,38.427,-78.848,0.0,2.0,0.032,2.7
HELHOLD,46.593,-111.974,0.0,2.0,0.194,0.387
HENDENC,35.315,-82.456,10.433,3.5,6.129,50.032
HENDENV,36.033,-114.975,242.833,6.0,64.429,298.839
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HIDALTX,26.417,-98.128,0.033,2.0,0.032,1.0
HILLCMT,48.553,-109.707,0.0,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,70.4,3.5,0.032,75.355
HMCHOTX,26.158,-97.675,0.033,2.0,0.032,2.7
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOTELMA,42.388,-71.018,0.0,2.0,0.067,0.067
HOUHOLD,29.952,-95.311,23.633,3.5,21.194,57.633
HOUICDF,29.951,-95.312,928.2,9.0,853.3,1023.645
HOWARMD,39.169,-76.782,81.133,3.5,22.548,102.6
HRREGVA,36.804,-76.368,10.433,3.5,10.433,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.73,-74.103,457.333,6.0,267.258,493.871
IMPCOCA,32.749,-115.563,0.0,2.0,0.032,0.065
INPHOLD,39.766,-86.154,1.9,2.0,0.633,9.548
IRWINGA,31.581,-83.255,384.467,6.0,1.516,415.267
ISHOSNY,40.735,-73.981,0.0,2.0,0.065,0.323
IWAHOLD,33.418,-111.837,20.3,3.5,0.29,20.3
JACKSOR,42.322,-122.879,0.2,2.0,0.065,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.256,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.73,-105.204,0.0,2.0,1.429,3.8
JEFFEID,43.673,-111.911,2.1,2.0,0.161,8.133
JEFFEIL,38.315,-88.903,0.0,2.0,0.032,150.032
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,0.267,2.0,0.065,3.633
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,0.0,2.0,0.032,7.767
JENADLA,31.707,-92.151,990.267,9.0,535.452,1234.233
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHALLCA,33.386,-117.563,0.0,2.0,0.065,0.133
JHRWLTX,31.546,-97.067,0.367,2.0,0.034,326.133
JMHOSFL,25.847,-80.306,0.233,2.0,0.069,2.267
JOHNSTX,32.375,-97.388,205.967,6.0,62.032,304.567
JOSEPOR,42.438,-123.319,11.567,3.5,3.29,14.258
KANHOLD,39.269,-94.676,0.533,2.0,0.143,2.129
KARNETX,28.883,-97.912,51.467,3.5,3.484,440.933
KCCDCTX,28.885,-97.915,618.667,9.0,1.0,620.933
KCHOSNY,40.657,-73.943,0.0,2.0,0.032,1.0
KENOSWI,42.593,-87.915,152.733,6.0,109.643,229.6
KENTCMI,42.976,-85.63,0.367,2.0,0.065,1.133
KERCOCA,35.653,-119.108,1.0,2.0,1.0,159.333
KINNETX,29.311,-100.418,0.0,2.0,0.065,0.065
KITTIWA,46.997,-120.55,0.0,2.0,0.032,0.167
KLAMCOR,42.222,-121.749,0.0,2.0,0.065,2.0
KNXHOLD,35.96,-83.917,0.0,2.0,0.567,0.567
KODIAAK,57.791,-152.406,0.0,2.0,0.032,0.161
KOOTEID,47.702,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.754,-80.489,3.133,2.0,0.032,9.161
KRO,25.76,-80.497,588.167,9.0,428.107,732.613
LACKAPA,41.422,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.233,0.0,2.0,0.032,1372.3
LANECOR,44.051,-123.09,0.0,2.0,0.032,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LAPLACO,37.248,-107.879,0.1,2.0,0.097,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.032,0.0,2.0,0.065,1.333
LASANCO,37.18,-104.486,0.0,2.0,0.133,0.133
LASWOCA,32.84,-116.974,0.0,2.0,0.032,0.065
LAWREPA,40.999,-80.338,0.0,2.0,0.065,0.194
LAWRESD,44.375,-103.729,0.0,2.0,0.323,0.333
LBKHOLD,33.584,-101.845,0.9,2.0,0.419,0.9
LDFHOLD,40.398,-105.073,0.4,2.0,0.161,0.774
LEWISMT,46.586,-112.037,0.0,2.0,0.032,0.367
LEWISNY,43.779,-75.501,0.0,2.0,0.065,0.065
LEXINSC,33.978,-81.251,4.133,2.0,3.452,9.5
LIMESTX,31.529,-96.512,433.467,6.0,0.032,433.467
LINCOMO,38.971,-90.963,12.767,3.5,0.29,14.29
LINNCOR,44.629,-123.098,0.0,2.0,0.065,0.143
LINNJIA,41.975,-91.67,5.467,2.0,1.516,23.452
LIVINNY,42.8,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.34,-92.399,0.0,2.0,0.033,1.0
LONPDAR,34.542,-91.755,2.433,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,0.433,2.0,0.032,40.839
LOSHOLD,34.054,-118.24,86.267,3.5,63.097,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.032,0.161
LOYMCIL,41.861,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.233,2.0,0.032,0.71
LRDHOLD,27.529,-99.448,25.967,3.5,12.484,32.645
LRDICDF,27.529,-99.448,339.667,6.0,139.867,404.967
LRKNHFL,25.706,-80.293,8.767,2.0,0.097,13.839
LSFHOLD,26.075,-97.512,19.433,3.5,1.0,133.129
LSHOSMA,42.3,-71.106,0.0,2.0,0.032,1.0
LSRDCTX,28.045,-99.336,123.267,6.0,4.774,197.935
LUBBOTX,33.585,-101.843,1.933,2.0,0.097,5.258
LUNCONM,32.276,-107.777,0.0,2.0,0.033,0.516
LVGHOLD,36.058,-115.225,5.6,2.0,1.233,16.333
MABSHOS,41.947,-70.953,0.0,2.0,0.032,2.613
MACCOMI,42.613,-82.882,0.0,2.0,0.032,10.929
MADISID,43.827,-111.779,0.0,2.0,0.065,2.258
MADISNY,43.081,-75.707,0.0,2.0,0.065,11.323
MAHONOH,41.104,-80.655,0.0,2.0,0.133,46.194
MANHOLD,42.999,-71.467,1.433,2.0,0.033,2.767
MAPLEOH,41.415,-81.565,0.0,2.0,2.6,22.29
MARICOR,44.891,-122.957,0.0,2.0,0.033,0.033
MARIOIN,39.766,-86.154,0.9,2.0,0.9,15.065
MARSHIA,42.01,-93.06,17.967,3.5,0.581,37.433
MARTIFL,27.176,-80.24,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.719,-100.46,0.0,2.0,0.033,1.533
MCCDCTX,31.558,-97.134,0.0,2.0,0.032,1.194
MCCLETX,31.558,-97.133,0.0,2.0,0.033,0.774
MCFAJAZ,33.446,-112.078,0.0,2.0,0.033,10.267
MCHENIL,42.337,-88.443,178.467,6.0,178.467,366.903
MCMEDAZ,33.447,-112.059,0.0,2.0,0.032,0.767
MEADESD,44.415,-103.516,0.0,2.0,0.032,0.067
MECKLNC,35.315,-80.841,0.133,2.0,0.133,137.267
MEDHOLD,42.325,-122.877,0.4,2.0,0.097,1.7
MEMHOLD,35.158,-89.883,0.0,2.0,0.032,4.677
MESJACO,39.069,-108.574,0.067,2.0,0.032,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
